Rok,Województwo,Kod strefy,Nazwa strefy,Kod stacji,Wskaźnik,Czas uśredniania,Średnia,Min,Max,L. dni > 120 (S8max),26 maks (S8max),Per. S93.2 (S8max),AOT40 V-VII,SOMO35,Liczba pomiarów,Kompl. lato,Kompl. zima,Liczba kompletnych mies. letnich (IV-IX),Kompletność/rok,Liczba Lato/Zima
2009,podkarpackie,PL1802,strefa podkarpacka,PkJasloWIOSFlor,O3,1g,46.6,0.4,134.2,5,107.2,107.4,10679,3707,8631,98,99,6,98.5,1.0
2009,podlaskie,PL2001,Aglomeracja Białostocka,PdBialPulPie,O3,1g,51.3,0.0,157.0,14,111.6,113.4,10992,4874,6540,99,50,6,74.7,2.0
2009,podlaskie,PL2002,strefa podlaska,PdBorsukowiz,O3,1g,43.3,0.0,151.0,9,99.1,105.8,10763,2934,6417,47,100,1,73.3,0.5
2009,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaLeczk08,O3,1g,40.9,0.2,142.9,2,94.5,95.7,3600,2052,8464,93,100,5,96.6,0.9
2009,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaOstrz05,O3,1g,39.3,0.9,131.3,1,80.7,83.3,1467,877,6844,61,95,3,78.1,0.6
2009,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdyPoreb04,O3,1g,47.1,0.2,136.1,3,92.7,93.3,2499,1841,8636,99,99,6,98.6,1.0
2009,pomorskie,PL2202,strefa pomorska,PmLebaRabkaE,O3,1g,60.9,3.0,148.0,11,106.9,107.0,7643,4126,8664,100,98,6,98.9,1.0
2009,pomorskie,PL2202,strefa pomorska,PmSlupKniazi,O3,1g,47.1,1.0,152.0,4,102.8,105.1,4784,2853,7283,70,96,3,83.1,0.7
2009,śląskie,PL2401,Aglomeracja Górnośląska,SlDabro1000L,O3,1g,44.2,1.0,159.0,23,116.0,118.1,13717,4610,8099,93,92,5,92.5,1.0
2009,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,O3,1g,40.0,1.0,159.0,14,112.3,112.4,11621,3730,8290,94,95,5,94.6,1.0
2009,śląskie,PL2401,Aglomeracja Górnośląska,SlTychyTolst,O3,1g,41.3,1.0,146.0,12,111.4,112.0,10770,4004,8230,95,93,6,93.9,1.0
2009,śląskie,PL2401,Aglomeracja Górnośląska,SlZabSkloCur,O3,1g,42.8,1.0,170.0,22,115.6,116.5,15716,4640,8177,95,92,6,93.3,1.0
2009,śląskie,PL2402,Aglomeracja Rybnicko-Jastrzębska,SlRybniBorki,O3,1g,47.5,1.0,174.0,21,119.5,119.6,15233,5050,8224,94,94,5,93.9,1.0
2009,śląskie,PL2403,miasto Bielsko-Biała,SlBielKossak,O3,1g,49.8,1.0,154.0,15,114.7,114.8,10738,4365,8133,95,90,6,92.8,1.1
2009,śląskie,PL2404,miasto Częstochowa,SlCzestoBacz,O3,1g,43.1,1.0,149.0,10,111.0,111.1,11182,4061,8286,94,95,5,94.6,1.0
2009,śląskie,PL2405,strefa śląska,SlUstroCies_sanat,O3,1g,55.7,4.0,180.0,31,124.6,131.1,15751,5821,7617,85,89,3,87.0,1.0
2009,śląskie,PL2405,strefa śląska,SlWodzGalczy,O3,1g,43.1,1.0,159.0,12,110.1,110.6,9943,3932,8276,95,94,6,94.5,1.0
2009,śląskie,PL2405,strefa śląska,SlZlotPotLes,O3,1g,54.7,2.0,171.0,22,120.0,120.0,15059,5439,8200,92,96,4,93.6,1.0
2009,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,O3,1g,47.0,0.6,139.5,5,98.6,105.4,5366,3140,7097,84,78,2,81.0,1.1
2009,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,O3,1g,50.4,0.0,144.1,6,99.4,106.9,4417,3174,6774,83,72,2,77.3,1.2
2009,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmGoldJacwie,O3,1g,62.0,1.9,154.3,7,95.7,117.9,7272,4775,3498,43,37,0,39.9,1.2
2009,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmOstrChrobr,O3,1g,43.9,0.2,142.0,4,83.2,101.1,2148,2090,4956,33,80,0,56.6,0.4
2009,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,O3,1g,50.8,0.0,146.0,5,99.9,101.1,4191,2720,8301,94,96,5,94.8,1.0
2009,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznDabrow,O3,1g,38.3,0.0,152.1,6,100.6,100.6,4645,2497,8621,98,98,6,98.4,1.0
2009,wielkopolskie,PL3003,strefa wielkopolska,WpKoniWyszyn,O3,1g,58.1,2.3,149.5,9,105.0,117.2,7662,5273,4179,55,40,1,47.7,1.4
2009,wielkopolskie,PL3003,strefa wielkopolska,WpPiaskiKrzy,O3,1g,51.3,0.2,173.3,24,119.8,120.2,12708,5296,8511,96,98,5,97.2,1.0
2009,wielkopolskie,PL3003,strefa wielkopolska,WpWKP003,O3,1g,45.5,0.1,148.1,9,109.6,110.3,7294,3381,8441,95,98,5,96.4,1.0
2009,wielkopolskie,PL3003,strefa wielkopolska,WpWKP009,O3,1g,43.6,4.0,137.0,3,95.3,96.1,3044,1940,8490,96,97,5,96.9,1.0
2009,wielkopolskie,PL3003,strefa wielkopolska,WpWKP010,O3,1g,43.9,1.0,148.0,5,92.6,92.6,2304,1828,8557,99,96,6,97.7,1.0
2009,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,O3,1g,47.0,0.0,157.0,7,105.3,106.1,6317,3371,8203,91,96,4,93.6,1.0
2009,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpGryfMarwiceDO,O3,1g,56.2,0.0,152.0,13,110.0,119.0,9440,4839,5712,55,75,2,65.2,0.7
2009,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpSzcStorkowoDO,O3,1g,56.3,0.0,162.0,19,115.9,119.9,11143,5511,7111,87,75,4,81.2,1.2
2009,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpWiduBulRyb,O3,1g,56.9,1.0,158.0,29,123.4,125.0,8820,5740,8275,97,92,6,94.5,1.1
2010,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocBartni,O3,1g,37.8,1.0,120.0,0,79.8,82.3,84,769,6281,55,88,3,71.7,0.6
2010,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,O3,1g,43.6,1.0,163.0,9,105.5,105.8,9699,2920,8066,100,84,6,92.1,1.2
2010,dolnośląskie,PL0203,miasto Wałbrzych,DsWalbrzWyso,O3,1g,49.1,1.0,152.0,12,112.3,115.3,13179,4140,6958,96,63,5,79.4,1.5
2010,dolnośląskie,PL0204,strefa dolnośląska,DsCzerStraza,O3,1g,70.2,1.0,164.0,24,119.5,120.4,14496,5517,8427,99,93,6,96.2,1.1
2010,dolnośląskie,PL0204,strefa dolnośląska,DsJgCiepA,O3,1g,45.7,1.0,151.0,12,110.2,111.9,11708,3533,8654,100,98,6,98.8,1.0
2010,dolnośląskie,PL0204,strefa dolnośląska,DsKlodzSzkol,O3,1g,42.7,1.0,151.0,9,108.8,110.6,11131,3747,7393,99,70,6,84.4,1.4
2010,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,O3,1g,45.9,1.0,154.0,4,105.6,106.5,9424,3069,8183,100,87,6,93.4,1.2
2010,dolnośląskie,PL0204,strefa dolnośląska,DsSnie04,O3,1g,80.4,1.0,156.0,37,125.8,127.5,19452,8320,8030,98,85,6,91.7,1.2
2010,dolnośląskie,PL0204,strefa dolnośląska,DsSniezkaObs,O3,1g,78.9,1.0,181.0,28,121.6,123.3,14746,7944,7832,99,80,6,89.4,1.2
2010,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydPlPozna,O3,1g,42.2,0.5,118.2,0,76.0,83.0,942,901,4050,43,49,1,46.2,0.9
2010,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydWarszaw,O3,1g,31.8,0.4,110.5,0,75.3,75.7,643,350,8239,92,96,5,94.1,1.0
2010,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpCiechTezni,O3,1g,36.1,2.7,78.0,0,56.8,61.4,,4,3598,9,73,0,41.1,0.1
2010,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpDAFAleksandrowK,O3,1g,27.9,0.0,79.3,0,38.7,57.9,0,0,1222,15,13,0,13.9,1.2
2010,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpDAFRadzyn,O3,1g,39.7,1.3,92.5,0,56.6,74.9,0,280,1365,26,5,1,15.6,5.7
2010,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpKruszwicamob,O3,1g,42.4,0.0,106.0,0,59.1,82.7,0,805,1462,22,12,1,16.7,1.8
2010,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,O3,1g,57.2,2.2,185.6,27,124.8,126.1,13660,5181,7888,89,91,3,90.0,1.0
2010,lubelskie,PL0601,Aglomeracja Lubelska,LbLublin_Krasn,O3,1g,48.1,1.1,118.2,0,81.4,93.7,2857,2058,3045,21,48,1,34.8,0.5
2010,lubelskie,PL0601,Aglomeracja Lubelska,LbLubObywate,O3,1g,41.3,0.1,141.5,7,101.7,109.3,9761,3213,5347,72,50,4,61.0,1.4
2010,lubelskie,PL0602,strefa lubelska,LbBiaPodOrze,O3,1g,36.9,0.4,175.3,1,81.5,81.7,1790,732,8624,97,100,5,98.4,1.0
2010,lubelskie,PL0602,strefa lubelska,LbBiaSlupRPN,O3,1g,38.8,1.1,123.2,0,80.7,83.4,2442,920,6080,65,74,2,69.4,0.9
2010,lubelskie,PL0602,strefa lubelska,LbJarczWolaM,O3,1g,55.6,2.0,153.0,15,111.4,111.8,11283,4670,8530,98,97,6,97.4,1.0
2010,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,O3,1g,44.3,0.0,158.0,4,101.6,101.9,7673,2346,8300,96,94,6,94.7,1.0
2010,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,O3,1g,51.3,0.0,196.0,8,110.0,111.0,11204,3179,8169,91,96,5,93.3,1.0
2010,lubuskie,PL0803,strefa lubuska,LuSmolBytnic,O3,1g,43.1,0.0,160.0,2,100.4,101.1,7396,1984,8281,94,95,5,94.5,1.0
2010,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzCzerni,O3,1g,52.2,0.5,179.1,16,115.2,115.2,12535,3883,8743,100,100,6,99.8,1.0
2010,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzWIOSARubinst,O3,1g,47.4,2.6,177.5,14,111.2,111.2,13088,3423,8748,100,100,6,99.9,1.0
2010,łódzkie,PL1001,Aglomeracja Łódzka,LdPabiKonsta,O3,1g,47.3,1.6,172.6,17,111.7,113.5,11329,3444,8662,99,98,6,98.9,1.0
2010,łódzkie,PL1002,strefa łódzka,LdGajewUjWod,O3,1g,51.0,0.2,180.0,15,110.3,110.3,11602,3908,8688,99,99,6,99.2,1.0
2010,łódzkie,PL1002,strefa łódzka,LdParzniUjWo,O3,1g,53.7,0.4,182.2,18,116.7,117.2,12242,4405,8610,98,99,5,98.3,1.0
2010,łódzkie,PL1002,strefa łódzka,LdPioTrKraPr,O3,1g,44.3,0.1,174.9,13,108.3,108.5,10139,2988,8609,98,99,6,98.3,1.0
2010,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,O3,1g,33.7,1.0,165.0,6,96.1,100.9,6719,2218,6558,94,55,4,74.9,1.7
2010,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakowWIOSPrad6115,O3,1g,22.8,2.0,66.0,0,35.7,53.6,,0,1392,0,32,0,15.9,0.0
2010,małopolskie,PL1203,strefa małopolska,MpSzarowWIOS1908,O3,1g,45.9,1.0,148.0,3,101.4,102.5,4464,2531,8149,96,90,5,93.0,1.1
2010,małopolskie,PL1203,strefa małopolska,MpSzymbaGorl,O3,1g,53.7,2.0,151.0,5,98.0,98.3,5595,2872,8441,94,99,5,96.4,1.0
2010,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarKondrat,O3,1g,39.1,0.3,138.9,1,91.4,93.6,3221,1702,7921,98,82,6,90.4,1.2
2010,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarPodlesn,O3,1g,38.0,0.0,165.0,10,104.0,104.0,8298,2378,8735,100,99,6,99.7,1.0
2010,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarszKrucza,O3,1g,42.4,0.0,171.2,11,106.6,108.2,7769,2802,8075,97,88,5,92.2,1.1
2010,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarTolstoj,O3,1g,39.9,0.1,146.2,5,99.8,107.9,7187,2759,6480,75,73,2,74.0,1.0
2010,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarWokalna,O3,1g,47.1,0.9,164.5,15,110.1,110.4,10485,3537,8229,96,91,5,93.9,1.1
2010,mazowieckie,PL1402,miasto Płock,MzPlocKroJad,O3,1g,51.7,0.3,178.8,20,113.9,117.6,12424,4968,7118,88,74,4,81.3,1.2
2010,mazowieckie,PL1403,miasto Radom,MzRadTochter,O3,1g,38.9,0.1,138.8,0,94.6,94.6,4694,1481,8581,97,99,5,98.0,1.0
2010,mazowieckie,PL1404,strefa mazowiecka,MzBelsIGFPAN,O3,1g,51.8,0.1,167.5,10,111.5,111.5,9683,3787,8713,100,99,6,99.5,1.0
2010,mazowieckie,PL1404,strefa mazowiecka,MzGranicaKPN,O3,1g,51.6,0.0,166.8,17,114.9,115.9,12279,4664,7912,98,82,6,90.3,1.2
2010,mazowieckie,PL1404,strefa mazowiecka,MzLegZegrzyn,O3,1g,47.4,0.2,165.5,13,109.1,109.2,10017,3455,8519,99,95,6,97.2,1.1
2010,mazowieckie,PL1404,strefa mazowiecka,MzTluszczJKiel,O3,1g,49.6,0.1,147.3,8,104.7,106.4,7771,3120,8577,99,97,6,97.9,1.0
2010,opolskie,PL1602,strefa opolska,OpKKozBSmial,O3,1g,45.1,0.0,178.0,12,105.4,109.4,11555,3292,7617,95,79,4,87.0,1.2
2010,podkarpackie,PL1802,strefa podkarpacka,PkJasloWIOSFlor,O3,1g,46.8,0.2,147.8,7,98.8,108.2,8221,3314,6061,68,70,3,69.2,1.0
2010,podlaskie,PL2001,Aglomeracja Białostocka,PdBialPulPie,O3,1g,54.8,0.0,141.0,8,106.1,107.3,7865,3712,8098,97,88,5,92.4,1.1
2010,podlaskie,PL2002,strefa podlaska,PdBorsukowiz,O3,1g,50.2,0.0,153.0,8,99.4,99.4,5645,2955,8474,95,99,4,96.7,1.0
2010,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaLeczk08,O3,1g,44.0,0.4,142.8,1,89.3,90.8,3189,1503,8623,99,98,6,98.4,1.0
2010,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdyPoreb04,O3,1g,52.5,0.3,166.4,4,96.7,97.7,5444,2477,8439,96,97,5,96.3,1.0
2010,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdySzaf09N,O3,1g,49.4,0.3,174.0,5,95.9,95.9,5311,2339,8738,100,100,6,99.7,1.0
2010,pomorskie,PL2202,strefa pomorska,PmLebaRabkaE,O3,1g,61.5,2.0,140.0,2,98.5,98.5,5395,3348,8751,100,100,6,99.9,1.0
2010,pomorskie,PL2202,strefa pomorska,PmSlupKniazi,O3,1g,50.3,0.0,156.0,4,97.3,101.4,6734,2718,7231,73,92,2,82.5,0.8
2010,śląskie,PL2401,Aglomeracja Górnośląska,SlDabro1000L,O3,1g,41.1,1.0,194.0,18,114.1,115.4,11666,3359,8265,95,93,6,94.3,1.0
2010,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,O3,1g,36.4,1.0,187.0,15,111.1,111.1,10545,2864,8346,95,96,6,95.3,1.0
2010,śląskie,PL2401,Aglomeracja Górnośląska,SlTychyTolst,O3,1g,37.7,1.0,182.0,14,107.9,110.4,10930,2876,7840,91,88,5,89.5,1.0
2010,śląskie,PL2401,Aglomeracja Górnośląska,SlZabSkloCur,O3,1g,38.0,0.0,218.0,13,109.1,109.9,11068,2893,8227,94,94,5,93.9,1.0
2010,śląskie,PL2402,Aglomeracja Rybnicko-Jastrzębska,SlRybniBorki,O3,1g,43.2,1.0,182.0,17,111.4,120.7,11939,4071,5657,82,47,2,64.6,1.8
2010,śląskie,PL2403,miasto Bielsko-Biała,SlBielKossak,O3,1g,50.0,1.0,175.0,14,111.9,112.8,11336,3906,7466,95,76,5,85.2,1.3
2010,śląskie,PL2404,miasto Częstochowa,SlCzestoBacz,O3,1g,46.1,0.0,168.0,18,112.4,113.3,10921,3464,7823,92,87,5,89.3,1.1
2010,śląskie,PL2405,strefa śląska,SlWodzGalczy,O3,1g,42.2,1.0,185.0,16,109.9,111.4,12298,3269,8306,95,94,6,94.8,1.0
2010,śląskie,PL2405,strefa śląska,SlZlotPotLes,O3,1g,56.1,2.0,177.0,20,113.8,117.6,13722,4576,7689,86,89,4,87.8,1.0
2010,świętokrzyskie,PL2601,miasto Kielce,SkKielJagiel,O3,1g,44.8,0.0,164.3,12,113.3,113.8,10749,3555,8671,99,99,6,99.0,1.0
2010,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,O3,1g,50.5,0.0,161.9,3,98.0,98.5,5638,2750,8435,96,96,4,96.3,1.0
2010,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,O3,1g,50.9,0.0,136.0,1,72.1,90.3,7753,1862,2647,28,33,0,30.2,0.8
2010,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmOstrChrobr,O3,1g,49.1,0.0,138.0,2,95.4,97.7,4155,2316,7718,84,93,4,88.1,0.9
2010,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,O3,1g,62.2,0.0,154.4,13,112.9,113.0,10212,5326,7947,91,91,4,90.7,1.0
2010,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznDabrow,O3,1g,43.5,0.6,151.1,8,104.6,106.0,8967,2685,8071,98,86,6,92.1,1.1
2010,wielkopolskie,PL3003,strefa wielkopolska,WpBoroDrapal,O3,1g,52.9,1.3,162.1,4,98.6,113.9,11676,5143,2676,61,0,3,30.5,
2010,wielkopolskie,PL3003,strefa wielkopolska,WpPiaskiKrzy,O3,1g,58.4,0.3,187.7,32,126.0,126.6,19451,6342,8402,94,98,4,95.9,1.0
2010,wielkopolskie,PL3003,strefa wielkopolska,WpWKP003,O3,1g,52.7,1.0,162.1,5,105.1,109.5,8256,3813,6229,94,49,5,71.1,1.9
2010,wielkopolskie,PL3003,strefa wielkopolska,WpWKP009,O3,1g,61.0,5.0,152.0,2,92.3,113.9,,5458,2332,16,37,1,26.6,0.4
2010,wielkopolskie,PL3003,strefa wielkopolska,WpWKP010,O3,1g,58.7,6.0,142.0,1,87.5,99.1,,3388,2865,16,49,1,32.7,0.3
2010,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,O3,1g,51.4,0.0,173.0,15,109.4,110.4,11563,3688,8454,98,95,6,96.5,1.0
2010,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpGryfMarwiceDO,O3,1g,57.1,0.0,195.0,19,112.5,115.5,17030,4562,7379,85,83,1,84.2,1.0
2010,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpSzcStorkowoDO,O3,1g,53.8,0.0,169.0,12,112.0,114.3,11592,4462,7279,90,76,2,83.1,1.2
2010,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpWiduBulRyb,O3,1g,55.3,0.0,182.0,19,115.3,115.3,14609,4738,8611,98,98,6,98.3,1.0
2011,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocBartni,O3,1g,39.2,1.0,138.0,3,94.5,105.6,13702,2459,5565,61,87,1,63.5,0.5
2011,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,O3,1g,45.8,1.0,171.0,14,114.0,116.0,13775,4326,7714,95,81,5,88.1,1.2
2011,dolnośląskie,PL0203,miasto Wałbrzych,DsWalbrzWyso,O3,1g,51.3,1.0,151.0,21,116.4,117.6,16670,4775,8549,97,98,5,97.6,1.0
2011,dolnośląskie,PL0204,strefa dolnośląska,DsCzerStraza,O3,1g,74.4,6.0,154.0,36,124.1,124.6,17736,6955,8543,96,99,5,97.5,1.0
2011,dolnośląskie,PL0204,strefa dolnośląska,DsJgCiepA,O3,1g,49.1,1.0,149.0,18,115.5,119.8,13806,5117,6573,92,70,4,75.0,1.6
2011,dolnośląskie,PL0204,strefa dolnośląska,DsKlodzSzkol,O3,1g,41.0,1.0,149.0,9,109.2,109.6,11002,3647,8654,99,99,6,98.8,1.0
2011,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,O3,1g,45.9,2.0,165.0,21,118.4,121.0,15756,4999,7093,92,84,5,81.0,1.3
2011,dolnośląskie,PL0204,strefa dolnośląska,DsSniezkaObs,O3,1g,86.0,7.0,169.0,85,139.9,140.4,27642,11030,8623,98,99,5,98.4,1.0
2011,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydWarszaw,O3,1g,53.6,0.0,144.8,10,108.6,113.1,10188,4857,6318,94,75,4,72.1,1.9
2011,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruDziewu,O3,1g,39.7,0.0,124.3,0,78.6,85.4,2230,973,5415,74,50,3,61.8,1.5
2011,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpCiechTezni,O3,1g,42.5,0.4,129.4,2,83.4,88.9,1761,1538,4674,39,87,1,53.4,0.2
2011,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpKoniczynka,O3,1g,37.7,0.0,144.6,3,90.4,93.9,2521,1755,7372,100,68,6,84.2,1.5
2011,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,O3,1g,54.2,0.2,159.4,19,116.5,117.4,14636,4893,8190,91,96,5,93.5,1.0
2011,lubelskie,PL0601,Aglomeracja Lubelska,LbLubObywate,O3,1g,41.4,0.5,141.9,1,94.4,96.2,6691,2234,8032,99,85,6,91.7,1.2
2011,lubelskie,PL0602,strefa lubelska,LbBiaPodOrze,O3,1g,46.5,0.2,132.5,1,99.8,100.3,7695,2467,8079,85,99,5,92.2,0.9
2011,lubelskie,PL0602,strefa lubelska,LbBiaSlupRPN,O3,1g,49.4,0.0,134.8,2,103.0,108.4,12492,3815,5899,70,64,1,67.3,1.1
2011,lubelskie,PL0602,strefa lubelska,LbJarczWolaM,O3,1g,53.4,0.0,151.0,16,112.8,113.3,11496,4622,8637,98,99,5,98.6,1.0
2011,lubelskie,PL0602,strefa lubelska,LbWilczopole,O3,1g,44.8,0.6,134.1,3,101.3,101.8,6190,2733,8273,91,98,4,94.4,0.9
2011,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,O3,1g,44.2,0.0,134.0,3,102.6,103.0,8083,2758,8275,97,92,6,94.5,1.1
2011,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,O3,1g,53.5,0.0,146.0,8,110.9,110.9,10774,3850,8024,91,92,5,91.6,1.0
2011,lubuskie,PL0803,strefa lubuska,LuSmolBytnic,O3,1g,52.0,1.0,152.0,19,117.9,118.0,15638,4941,8304,95,95,6,94.8,1.0
2011,lubuskie,PL0803,strefa lubuska,LuSulecDudka,O3,1g,53.5,0.0,156.0,14,111.4,114.3,11593,4807,7104,96,80,6,81.1,1.5
2011,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzCzerni,O3,1g,53.7,0.6,142.7,15,114.4,114.4,14226,4704,8730,100,100,6,99.7,1.0
2011,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzWIOSARubinst,O3,1g,58.2,5.7,134.6,9,111.0,116.6,13997,5362,5082,67,49,4,58.0,1.4
2011,łódzkie,PL1001,Aglomeracja Łódzka,LdPabiKonsta,O3,1g,49.4,1.4,143.2,13,109.8,118.1,14841,4841,6208,64,77,3,70.9,0.8
2011,łódzkie,PL1002,strefa łódzka,LdGajewUjWod,O3,1g,51.5,0.6,151.8,15,111.1,114.2,14703,4805,8333,93,98,3,95.1,1.0
2011,łódzkie,PL1002,strefa łódzka,LdParzniUjWo,O3,1g,56.3,1.1,149.9,19,115.4,117.5,16406,5207,8192,92,95,4,93.5,1.0
2011,łódzkie,PL1002,strefa łódzka,LdPioTrKraPr,O3,1g,45.4,0.4,145.3,9,110.1,111.4,11864,3847,8548,96,100,5,97.6,1.0
2011,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,O3,1g,31.4,1.0,131.0,1,91.1,91.3,3341,1622,8006,99,84,6,91.4,1.2
2011,małopolskie,PL1202,miasto Tarnów,MpTarBitStud,O3,1g,33.6,1.0,160.0,1,73.8,81.8,2339,895,4161,50,45,3,47.5,1.1
2011,małopolskie,PL1203,strefa małopolska,MpSzarowWIOS1908,O3,1g,45.9,1.0,166.0,8,112.3,112.4,11026,3900,7951,85,96,4,90.8,0.9
2011,małopolskie,PL1203,strefa małopolska,MpSzymbaGorl,O3,1g,58.3,1.0,150.0,17,117.5,117.5,13811,5651,8674,99,99,6,99.0,1.0
2011,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarKondrat,O3,1g,40.8,0.1,141.6,7,102.3,103.1,8244,2831,8203,93,95,5,93.6,1.0
2011,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarPodlesn,O3,1g,43.2,0.0,138.0,10,108.4,108.4,10938,3496,8754,100,100,6,99.9,1.0
2011,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarszKrucza,O3,1g,41.8,0.0,135.0,3,99.8,103.1,8487,2760,8069,97,87,5,92.1,1.1
2011,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarWokalna,O3,1g,45.6,0.5,145.5,6,108.0,108.1,9345,3720,8557,99,96,6,97.7,1.0
2011,mazowieckie,PL1402,miasto Płock,MzPlocKroJad,O3,1g,42.1,0.2,133.3,2,95.1,96.2,6501,1821,8498,97,97,4,97.0,1.0
2011,mazowieckie,PL1403,miasto Radom,MzRadTochter,O3,1g,48.4,0.3,142.1,5,107.0,110.2,9294,4593,7012,98,92,5,80.0,1.6
2011,mazowieckie,PL1404,strefa mazowiecka,MzBelsIGFPAN,O3,1g,52.1,0.0,142.4,6,106.8,108.0,9753,3802,8658,98,100,6,98.8,1.0
2011,mazowieckie,PL1404,strefa mazowiecka,MzGranicaKPN,O3,1g,50.0,0.2,159.0,16,113.8,116.4,12375,5259,7964,97,85,5,90.9,1.2
2011,mazowieckie,PL1404,strefa mazowiecka,MzLegZegrzyn,O3,1g,45.3,0.0,142.2,6,105.6,106.7,9937,3361,8625,100,97,6,98.5,1.0
2011,opolskie,PL1602,strefa opolska,OpKKozBSmial,O3,1g,50.3,0.0,156.0,10,108.9,117.9,11462,6082,4979,86,28,4,56.8,3.1
2011,podkarpackie,PL1802,strefa podkarpacka,PkJasloWIOSFlor,O3,1g,46.6,0.0,161.5,11,108.4,113.5,8823,3984,7850,86,93,3,89.6,0.9
2011,podlaskie,PL2001,Aglomeracja Białostocka,PdBialPulPie,O3,1g,44.0,3.0,126.0,0,87.5,97.6,5424,2140,4343,51,48,3,49.6,1.1
2011,podlaskie,PL2002,strefa podlaska,PdBorsukowiz,O3,1g,51.4,0.0,150.0,14,112.1,112.3,9155,4183,8667,99,99,6,98.9,1.0
2011,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaLeczk08,O3,1g,39.8,0.4,133.8,1,88.1,91.8,2251,1285,7542,76,97,4,86.1,0.8
