Rok,Województwo,Kod strefy,Nazwa strefy,Kod stacji,Wskaźnik,Czas uśredniania,Średnia,Min,Maks,L>50 (S24),36 maks. (S24),Perc. 90.4 (S24),Maks (S24),Liczba pomiarów,Kompletność ,Liczba Lato/Zima
2010,pomorskie,PL2202,strefa pomorska,PmWladywHallera,PM10,24g,20.3,5.0,77.0,15,38.0,43.0,77.0,270,74.0,1.0
2010,śląskie,PL2401,Aglomeracja Górnośląska,SlChorzChor_bator,PM10,1g,53.5,3.0,604.0,137,81.7,91.3,215.4,7768,88.7,1.1
2010,śląskie,PL2401,Aglomeracja Górnośląska,SlDabro1000L,PM10,1g,51.5,3.0,467.0,127,95.0,96.0,315.5,8608,98.3,1.0
2010,śląskie,PL2401,Aglomeracja Górnośląska,SlDabro1000L,PM10,24g,48.8,5.0,359.0,96,83.0,87.0,359.0,322,88.2,0.9
2010,śląskie,PL2401,Aglomeracja Górnośląska,SlGliwicMewy,PM10,1g,60.4,3.0,687.0,72,78.6,133.2,345.0,4082,46.6,0.9
2010,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,PM10,1g,58.0,2.0,457.0,131,102.9,105.8,313.7,7742,88.4,1.1
2010,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,PM10,24g,52.0,5.0,295.0,129,98.0,98.0,295.0,361,98.9,1.0
2010,śląskie,PL2401,Aglomeracja Górnośląska,SlSosnoLubel,PM10,1g,46.2,3.0,394.0,47,58.4,87.4,245.7,4161,47.5,1.1
2010,śląskie,PL2401,Aglomeracja Górnośląska,SlTychyTolst,PM10,1g,44.5,1.0,506.0,79,77.2,79.4,417.2,8085,92.3,1.1
2010,śląskie,PL2401,Aglomeracja Górnośląska,SlZabSkloCur,PM10,1g,53.6,1.0,647.0,117,103.0,108.3,255.4,7253,82.8,1.4
2010,śląskie,PL2401,Aglomeracja Górnośląska,SlZabSkloCur,PM10,24g,53.9,5.0,377.0,105,109.0,114.0,377.0,317,86.8,1.3
2010,śląskie,PL2402,Aglomeracja Rybnicko-Jastrzębska,SlRybniBorki,PM10,1g,60.8,2.0,710.0,63,75.3,134.1,523.6,3982,45.5,1.1
2010,śląskie,PL2402,Aglomeracja Rybnicko-Jastrzębska,SlRybniBorki,PM10,24g,70.6,5.0,487.0,134,140.0,150.0,487.0,281,77.0,0.6
2010,śląskie,PL2402,Aglomeracja Rybnicko-Jastrzębska,SlZorySikors,PM10,24g,44.9,5.0,256.0,59,73.0,87.0,256.0,244,66.8,1.7
2010,śląskie,PL2403,miasto Bielsko-Biała,SlBielKossak,PM10,1g,42.6,1.0,512.0,79,89.0,97.4,336.8,7846,89.6,1.1
2010,śląskie,PL2403,miasto Bielsko-Biała,SlBielKossak,PM10,24g,47.4,5.0,494.0,96,97.0,100.0,494.0,346,94.8,1.0
2010,śląskie,PL2404,miasto Częstochowa,SlCzestoBacz,PM10,1g,34.7,1.0,541.0,61,67.2,67.2,216.2,8607,98.3,1.0
2010,śląskie,PL2404,miasto Częstochowa,SlCzestoBacz,PM10,24g,39.0,5.0,207.0,69,75.0,79.0,207.0,307,84.1,1.1
2010,śląskie,PL2405,strefa śląska,SlCiesMickie,PM10,1g,31.4,1.0,322.0,45,56.1,60.8,202.3,7730,88.2,1.1
2010,śląskie,PL2405,strefa śląska,SlCiesMickie,PM10,24g,34.8,5.0,162.0,42,57.0,62.0,162.0,267,73.2,1.9
2010,śląskie,PL2405,strefa śląska,SlGodGliniki,PM10,24g,59.2,5.0,343.0,148,135.0,135.0,343.0,361,98.9,1.0
2010,śląskie,PL2405,strefa śląska,SlKnurJedNar,PM10,24g,59.1,5.0,304.0,149,124.0,124.0,304.0,364,99.7,1.0
2010,śląskie,PL2405,strefa śląska,SlLublPiasko,PM10,24g,42.8,5.0,266.0,63,75.0,88.0,266.0,283,77.5,1.7
2010,śląskie,PL2405,strefa śląska,SlMyszMiedzi,PM10,24g,61.4,5.0,305.0,102,112.0,129.0,305.0,253,69.3,0.9
2010,śląskie,PL2405,strefa śląska,SlPszczBoged,PM10,24g,64.4,5.0,392.0,142,121.0,123.0,392.0,334,91.5,1.0
2010,śląskie,PL2405,strefa śląska,SlRacibRaci_studz,PM10,24g,56.4,5.0,386.0,102,109.0,120.0,386.0,288,78.9,0.9
2010,śląskie,PL2405,strefa śląska,SlTarnoLitew,PM10,24g,42.5,5.0,282.0,86,89.0,90.0,282.0,341,93.4,1.1
2010,śląskie,PL2405,strefa śląska,SlWodzGalczy,PM10,1g,79.9,1.0,576.0,153,138.9,156.5,360.2,5929,67.7,0.4
2010,śląskie,PL2405,strefa śląska,SlZawSkloCur,PM10,24g,43.6,5.0,205.0,88,85.0,87.0,205.0,312,85.5,1.1
2010,śląskie,PL2405,strefa śląska,SlZlotPotLes,PM10,1g,29.4,0.0,194.0,44,57.3,58.3,140.8,8321,95.0,1.1
2010,śląskie,PL2405,strefa śląska,SlZywieKoper,PM10,24g,59.5,5.0,462.0,99,108.0,137.0,462.0,274,75.1,1.5
2010,śląskie,PL2405,strefa śląska,SlZywieSlowa,PM10,1g,56.9,1.0,579.0,96,126.6,130.6,407.8,7817,89.2,1.1
2010,świętokrzyskie,PL2601,miasto Kielce,SkKielJagiel,PM10,1g,53.3,0.0,395.4,133,79.8,84.4,160.3,7003,79.9,1.3
2010,świętokrzyskie,PL2601,miasto Kielce,SkKielJagiel,PM10,24g,41.9,3.5,251.6,85,69.6,71.8,251.6,318,87.1,1.3
2010,świętokrzyskie,PL2601,miasto Kielce,SkKielKusoci,PM10,24g,40.6,2.8,244.3,80,74.5,75.6,244.3,343,94.0,1.1
2010,świętokrzyskie,PL2602,strefa świętokrzyska,SkBuskRokosz,PM10,24g,33.5,3.5,218.8,58,61.0,61.2,218.8,351,96.2,1.0
2010,świętokrzyskie,PL2602,strefa świętokrzyska,SkNowiParkow,PM10,1g,38.1,0.0,358.7,69,66.4,68.3,225.5,8086,92.3,1.0
2010,świętokrzyskie,PL2602,strefa świętokrzyska,SkOzarowMiec,PM10,24g,27.3,0.5,151.0,25,45.0,49.0,151.0,300,82.2,1.0
2010,świętokrzyskie,PL2602,strefa świętokrzyska,SkOzarowOsWz,PM10,24g,33.4,3.0,188.0,49,58.0,62.0,188.0,300,82.2,1.0
2010,świętokrzyskie,PL2602,strefa świętokrzyska,SkTrzciOsiek,PM10,24g,26.8,1.0,178.0,29,47.0,47.0,178.0,350,95.9,1.1
2010,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,PM10,1g,21.6,0.0,258.6,10,36.7,36.9,118.7,8234,94.0,1.0
2010,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,PM10,24g,22.1,4.4,85.6,13,30.4,42.5,85.6,178,48.8,2.2
2010,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,PM10,1g,22.5,0.0,255.7,15,38.2,41.3,109.5,7884,90.0,0.9
2010,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,PM10,24g,26.5,2.0,148.9,37,51.2,52.7,148.9,339,92.9,1.1
2010,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmGoldJacwie,PM10,1g,27.0,0.2,250.8,10,34.4,43.8,71.7,4524,51.6,0.7
2010,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmMragParkow,PM10,1g,21.7,0.0,284.7,7,37.3,37.8,101.8,8182,93.4,1.0
2010,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmNiTraugutt,PM10,24g,30.2,4.2,151.0,48,57.9,59.2,151.0,322,88.2,1.1
2010,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmOstrChrobr,PM10,1g,21.1,0.0,229.5,10,34.1,35.4,101.2,8101,92.5,1.1
2010,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,PM10,24g,18.8,3.3,77.4,8,35.2,35.5,77.4,358,98.1,1.0
2010,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznDabrow,PM10,1g,37.7,0.7,512.6,81,80.5,81.5,229.8,8384,95.7,1.1
2010,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznPolank,PM10,1g,38.4,0.0,377.6,80,81.7,82.8,199.5,8601,98.2,1.0
2010,wielkopolskie,PL3002,miasto Kalisz,WpKaliSawick,PM10,24g,35.3,2.0,166.2,54,63.7,75.2,166.2,289,79.2,1.1
2010,wielkopolskie,PL3003,strefa wielkopolska,WpGnieznoPM10,PM10,24g,29.9,5.6,141.8,30,42.0,71.9,141.8,160,43.8,1.0
2010,wielkopolskie,PL3003,strefa wielkopolska,WpKoniWyszyn,PM10,1g,25.8,1.1,265.3,29,48.7,54.5,129.0,6845,78.1,0.7
2010,wielkopolskie,PL3003,strefa wielkopolska,WpLeszno411000,PM10,24g,39.5,3.6,309.6,98,80.4,80.8,309.6,354,97.0,1.0
2010,wielkopolskie,PL3003,strefa wielkopolska,WpOstWieWyso,PM10,24g,37.8,3.8,223.6,49,60.6,76.9,223.6,282,77.3,1.5
2010,wielkopolskie,PL3003,strefa wielkopolska,WpPilaKusoci,PM10,24g,32.5,3.0,183.8,56,62.2,65.3,183.8,305,83.6,1.2
2010,wielkopolskie,PL3003,strefa wielkopolska,WpTarPodZach,PM10,24g,30.0,5.6,146.7,35,48.7,53.1,146.7,289,79.2,1.4
2010,wielkopolskie,PL3003,strefa wielkopolska,WpWagrowLipo,PM10,24g,30.9,1.8,141.8,44,56.4,67.3,141.8,281,77.0,1.6
2010,wielkopolskie,PL3003,strefa wielkopolska,WpWKP009,PM10,1g,30.9,0.0,148.0,8,29.0,48.8,71.3,1991,22.7,0.5
2010,wielkopolskie,PL3003,strefa wielkopolska,WpWKP010,PM10,1g,36.9,0.0,210.0,27,39.7,68.0,163.4,2777,31.7,0.3
2010,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,PM10,1g,28.5,1.4,233.1,44,56.5,58.9,151.8,8347,95.3,1.1
2010,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,PM10,24g,28.5,6.3,161.6,43,55.9,56.3,161.6,352,96.4,1.0
2010,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczecinDO,PM10,1g,36.3,1.0,413.0,55,66.2,73.6,198.9,7045,80.4,1.0
2010,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczLacz04,PM10,1g,26.0,5.2,183.2,30,45.6,46.3,96.1,8469,96.7,1.0
2010,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczLacz04,PM10,24g,26.2,5.2,93.6,36,51.0,51.0,93.6,362,99.2,1.0
2010,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczPils02,PM10,24g,33.9,8.9,148.6,55,63.0,63.0,148.6,360,98.6,1.0
2010,zachodniopomorskie,PL3202,miasto Koszalin,ZpKoszSpasow,PM10,24g,25.0,3.3,151.1,31,45.5,45.5,151.1,363,99.5,1.0
2010,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpGryfGryfinoDO,PM10,1g,26.1,0.0,325.0,38,53.1,56.8,136.6,6675,76.2,0.9
2010,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpGryfMarwiceDO,PM10,1g,15.7,0.0,111.0,5,23.3,28.2,71.5,5756,65.7,0.8
2010,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpGryfStokiDO,PM10,1g,14.1,0.0,144.0,4,23.5,28.5,66.1,6322,72.2,1.6
2010,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpStarLipnikDO,PM10,1g,17.9,0.0,158.0,8,32.3,36.9,79.6,6530,74.5,1.0
2010,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpSzcSzczecinek009,PM10,24g,35.9,6.2,193.4,76,71.1,71.1,193.4,363,99.5,1.0
2010,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpSzczec1Maj,PM10,24g,36.1,6.6,156.1,69,67.1,69.0,156.1,312,85.5,0.7
2010,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpWiduBulRyb,PM10,24g,27.8,2.8,136.3,43,56.3,57.3,136.3,337,92.3,1.0
2011,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocAlWisn,PM10,24g,53.1,12.0,196.0,146,97.0,97.0,196.0,357,97.8,1.0
2011,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,PM10,24g,38.8,7.0,196.0,54,71.0,80.0,196.0,248,67.9,1.5
2011,dolnośląskie,PL0202,miasto Legnica,DsLegAlRzecz,PM10,24g,41.9,6.0,204.0,99,87.0,88.0,204.0,354,97.0,1.0
2011,dolnośląskie,PL0202,miasto Legnica,DsLegPoraz,PM10,24g,24.7,4.0,100.0,19,42.0,42.0,100.0,365,100.0,1.0
2011,dolnośląskie,PL0204,strefa dolnośląska,DsBogChop,PM10,1g,31.5,0.0,200.0,42,57.3,57.3,124.0,8652,98.8,1.0
2011,dolnośląskie,PL0204,strefa dolnośląska,DsCzerStraza,PM10,24g,16.9,2.0,90.0,5,29.0,29.0,90.0,349,95.6,1.0
2011,dolnośląskie,PL0204,strefa dolnośląska,DsDzialoszyn,PM10,24g,29.8,5.0,115.0,36,51.0,51.0,115.0,356,97.5,1.0
2011,dolnośląskie,PL0204,strefa dolnośląska,DsDziePilsud,PM10,1g,35.2,3.0,270.0,60,72.3,74.0,256.0,8264,94.3,1.1
2011,dolnośląskie,PL0204,strefa dolnośląska,DsJasnaSport,PM10,1g,19.0,0.0,198.0,12,33.9,34.3,91.6,8548,97.6,1.0
2011,dolnośląskie,PL0204,strefa dolnośląska,DsJgCiepA,PM10,1g,48.7,2.0,438.0,86,106.8,112.2,391.2,7938,90.6,1.1
2011,dolnośląskie,PL0204,strefa dolnośląska,DsKalinowka,PM10,1g,23.9,1.0,134.0,25,37.3,45.7,104.2,6778,77.4,1.8
2011,dolnośląskie,PL0204,strefa dolnośląska,DsKlodzSzkol,PM10,1g,32.6,2.0,161.0,66,65.1,65.7,160.9,8522,97.3,1.0
2011,dolnośląskie,PL0204,strefa dolnośląska,DsNowRudSreb,PM10,24g,62.1,2.0,287.0,139,134.0,141.0,287.0,310,84.9,0.9
2011,dolnośląskie,PL0204,strefa dolnośląska,DsOlawZolnAK,PM10,24g,39.7,7.0,162.0,83,82.0,84.0,162.0,340,93.2,1.0
2011,dolnośląskie,PL0204,strefa dolnośląska,DsOlesBrzozo,PM10,24g,36.9,7.0,155.0,64,65.0,72.0,155.0,246,67.4,0.8
2011,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,PM10,24g,24.8,4.8,109.1,40,52.7,53.1,109.1,352,96.4,1.0
2011,dolnośląskie,PL0204,strefa dolnośląska,DsPolKasztan,PM10,24g,33.5,4.0,167.0,59,64.0,72.0,167.0,296,81.1,1.0
2011,dolnośląskie,PL0204,strefa dolnośląska,DsRadomierz,PM10,1g,26.3,0.0,194.0,26,41.1,42.9,91.6,8327,95.1,0.9
2011,dolnośląskie,PL0204,strefa dolnośląska,DsRudna,PM10,1g,28.2,1.0,184.0,45,57.1,58.1,157.9,8065,92.1,1.1
2011,dolnośląskie,PL0204,strefa dolnośląska,DsStrzMob,PM10,1g,28.3,3.0,169.0,29,42.9,55.5,165.4,6057,69.1,1.6
2011,dolnośląskie,PL0204,strefa dolnośląska,DsSwidnRynek,PM10,24g,38.8,2.0,214.0,70,77.0,85.0,214.0,319,87.4,1.1
2011,dolnośląskie,PL0204,strefa dolnośląska,DsSzczKopPM,PM10,24g,53.3,4.0,255.0,107,106.0,115.0,255.0,268,73.4,0.5
2011,dolnośląskie,PL0204,strefa dolnośląska,DsTarnowek,PM10,1g,28.3,3.0,182.0,42,53.0,53.0,141.9,8696,99.3,1.0
2011,dolnośląskie,PL0204,strefa dolnośląska,DsWitka,PM10,1g,23.6,0.0,199.0,32,48.3,48.3,91.7,8712,99.5,1.0
2011,dolnośląskie,PL0204,strefa dolnośląska,DsWyszkow,PM10,1g,20.1,0.0,147.0,11,32.5,34.5,84.0,7989,91.2,1.1
2011,dolnośląskie,PL0204,strefa dolnośląska,DsZabkPowWar,PM10,1g,35.1,3.0,173.0,64,69.4,69.8,167.8,8268,94.4,1.0
2011,dolnośląskie,PL0204,strefa dolnośląska,DsZgorBohGet,PM10,24g,32.6,5.0,318.0,34,50.0,56.0,318.0,315,86.3,1.1
2011,dolnośląskie,PL0204,strefa dolnośląska,DsZgorzOrz,PM10,1g,21.5,0.0,200.0,36,51.2,51.2,94.1,8631,98.5,1.0
2011,dolnośląskie,PL0204,strefa dolnośląska,DsZlotoStasz,PM10,24g,35.6,2.0,155.0,60,73.0,78.0,155.0,318,87.1,1.0
2011,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydPlPozna,PM10,1g,35.6,0.6,610.1,55,62.5,62.9,192.0,8482,96.8,1.0
2011,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydWarszaw,PM10,1g,47.0,0.9,375.2,56,63.1,78.5,210.3,4497,51.3,1.1
2011,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruDziewu,PM10,24g,39.1,8.0,294.0,55,62.0,70.0,294.0,252,69.0,1.0
2011,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruKaszow,PM10,1g,30.4,0.0,539.5,27,47.9,49.6,178.5,7100,81.1,0.9
2011,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclOkrze,PM10,1g,38.1,0.6,376.8,68,63.4,66.5,147.3,7558,86.3,1.0
2011,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclOkrze,PM10,24g,39.6,8.0,106.0,54,58.0,64.0,106.0,223,61.1,1.4
2011,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclSiels,PM10,24g,28.0,0.0,67.3,17,44.4,48.6,67.3,254,69.6,1.4
2011,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpCiechTezni,PM10,24g,25.0,7.5,100.0,6,37.9,42.4,100.0,244,66.8,1.1
2011,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpGrudSienki,PM10,24g,33.1,4.0,136.0,26,40.0,66.0,136.0,172,47.1,1.5
2011,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpKoniczynka,PM10,24g,34.3,8.0,286.0,40,56.0,68.0,286.0,252,69.0,1.0
2011,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpNaklSkargi,PM10,24g,38.5,5.2,149.6,60,73.4,81.4,149.6,277,75.9,1.7
2011,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpPiech,PM10,24g,23.9,2.9,50.0,0,38.9,41.8,50.0,256,70.1,1.0
2011,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpSadlog,PM10,1g,16.4,0.1,62.0,0,24.3,25.5,36.0,6803,77.7,1.0
2011,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpSadlog,PM10,24g,16.4,3.4,36.0,0,24.3,25.5,36.0,291,79.7,1.1
2011,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpSwiecGruczno2,PM10,1g,18.2,0.6,194.2,10,31.5,32.9,104.9,8510,97.1,1.0
2011,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpSwiecPrzechowo,PM10,1g,25.5,0.6,199.7,23,42.4,43.0,104.8,8381,95.7,1.0
2011,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpTuchPiast,PM10,24g,13.4,0.4,57.0,2,22.2,26.8,57.0,262,71.8,1.3
2011,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpWolice,PM10,24g,13.8,1.8,33.9,0,22.9,26.6,33.9,185,50.7,2.1
2011,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,PM10,24g,23.8,3.0,87.4,28,46.3,46.3,87.4,365,100.0,1.0
2011,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZninPotock,PM10,24g,32.0,2.9,156.3,18,35.7,61.5,156.3,109,29.9,1.0
2011,lubelskie,PL0601,Aglomeracja Lubelska,LbLubObywate,PM10,1g,34.1,0.4,538.1,60,62.8,62.8,218.0,8711,99.4,1.0
2011,lubelskie,PL0601,Aglomeracja Lubelska,LbLubSliwins,PM10,24g,30.6,5.1,139.7,34,50.0,53.1,139.7,330,90.4,1.0
2011,lubelskie,PL0602,strefa lubelska,LbBiaPodOrze,PM10,24g,37.6,11.0,204.0,49,68.6,69.6,204.0,358,98.1,1.1
2011,lubelskie,PL0602,strefa lubelska,LbChelJagiel,PM10,24g,31.0,2.9,163.0,49,57.6,58.2,163.0,355,97.3,1.0
2011,lubelskie,PL0602,strefa lubelska,LbKrasKoszar,PM10,24g,31.2,6.8,128.0,34,50.0,56.7,128.0,308,84.4,1.0
2011,lubelskie,PL0602,strefa lubelska,LbPulaSkowie,PM10,24g,36.1,7.9,160.1,59,68.9,72.1,160.1,346,94.8,1.0
2011,lubelskie,PL0602,strefa lubelska,LbRadzPodSit,PM10,24g,34.1,6.0,138.0,44,62.0,62.3,138.0,353,96.7,1.1
2011,lubelskie,PL0602,strefa lubelska,LbZamoHrubie,PM10,24g,36.3,5.1,174.7,59,66.2,66.2,174.7,365,100.0,1.0
2011,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,PM10,1g,41.3,0.0,424.0,96,83.8,84.7,152.5,8239,94.1,1.1
2011,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,PM10,24g,41.2,5.4,152.5,96,83.8,84.7,152.5,342,93.7,1.2
2011,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzPilsud,PM10,24g,24.1,1.8,80.9,24,39.9,43.2,80.9,306,83.8,1.2
2011,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,PM10,24g,22.7,2.6,133.7,23,44.4,47.0,133.7,328,89.9,1.1
2011,lubuskie,PL0803,strefa lubuska,LuSulecDudka,PM10,24g,31.1,3.7,151.2,41,54.7,60.3,151.2,259,71.0,0.8
2011,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzCzerni,PM10,1g,30.5,1.0,224.0,47,57.8,61.5,109.4,7485,85.4,0.8
2011,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzCzerni,PM10,24g,30.4,4.8,109.4,47,57.8,61.5,109.4,309,84.7,0.8
2011,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzRudzka,PM10,24g,48.9,9.5,230.0,105,91.0,93.0,230.0,330,90.4,1.0
2011,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzWIOSARubinst,PM10,1g,30.7,1.0,238.0,30,48.0,55.7,106.4,4947,56.5,1.3
2011,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzWIOSARubinst,PM10,24g,40.7,7.9,144.0,62,69.0,83.0,144.0,250,68.5,1.8
2011,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzZachod,PM10,1g,40.2,1.0,397.0,87,76.3,77.3,139.8,8476,96.8,1.0
2011,łódzkie,PL1001,Aglomeracja Łódzka,LdPabiKilins,PM10,24g,43.9,6.0,211.0,77,72.0,80.0,211.0,268,73.4,1.7
2011,łódzkie,PL1001,Aglomeracja Łódzka,LdPabiKonsta,PM10,1g,40.7,1.0,450.0,81,78.0,83.9,176.9,7617,87.0,0.8
2011,łódzkie,PL1001,Aglomeracja Łódzka,LdZgieMielcz,PM10,1g,38.7,1.0,337.0,77,66.9,66.9,144.8,8366,95.5,1.0
2011,łódzkie,PL1002,strefa łódzka,LdBrzeReform,PM10,24g,59.8,13.0,174.0,33,43.4,126.0,174.0,72,19.7,0.1
2011,łódzkie,PL1002,strefa łódzka,LdGajewUjWod,PM10,1g,27.6,1.0,221.0,35,49.9,52.6,117.8,8032,91.7,0.9
2011,łódzkie,PL1002,strefa łódzka,LdKutnoWIOSMWilcza,PM10,24g,41.3,6.5,182.0,93,87.0,87.0,182.0,364,99.7,1.0
2011,łódzkie,PL1002,strefa łódzka,LdOpocPlKosc,PM10,24g,64.4,8.9,334.0,166,136.0,136.0,334.0,355,97.3,1.0
2011,łódzkie,PL1002,strefa łódzka,LdPioTrKraPr,PM10,1g,40.6,1.0,712.0,87,79.9,81.0,262.7,8329,95.1,0.9
2011,łódzkie,PL1002,strefa łódzka,LdPioTrSienk,PM10,24g,46.7,6.2,271.0,87,91.0,94.0,271.0,315,86.3,1.4
2011,łódzkie,PL1002,strefa łódzka,LdRadomsRoln,PM10,24g,55.2,11.7,293.0,41,55.0,101.0,293.0,121,33.2,0.3
2011,łódzkie,PL1002,strefa łódzka,LdRadomsSoko,PM10,1g,35.7,1.0,556.0,51,60.9,65.2,194.3,7393,84.4,0.8
2011,łódzkie,PL1002,strefa łódzka,LdRadomsWSSEMZeromsk,PM10,24g,60.0,9.1,207.0,42,56.3,119.0,207.0,89,24.4,0.1
2011,łódzkie,PL1002,strefa łódzka,LdRawaNiepod,PM10,24g,26.6,6.2,146.0,12,37.0,43.4,146.0,197,54.0,8.0
2011,łódzkie,PL1002,strefa łódzka,LdSierGrunwa,PM10,24g,39.6,5.3,181.0,57,70.0,76.0,181.0,257,70.4,1.0
2011,łódzkie,PL1002,strefa łódzka,LdSkiernWIOSMJagiell,PM10,24g,51.9,11.2,314.0,41,61.0,112.0,314.0,140,38.4,0.5
2011,łódzkie,PL1002,strefa łódzka,LdSkiernWSSEMReymont,PM10,24g,62.4,8.8,212.0,48,62.0,105.0,212.0,89,24.4,0.1
2011,łódzkie,PL1002,strefa łódzka,LdToMaSwAnto,PM10,24g,53.0,10.0,326.0,50,66.0,105.0,326.0,153,41.9,0.7
2011,łódzkie,PL1002,strefa łódzka,LdZduWoKrole,PM10,24g,49.4,6.5,190.0,48,62.2,94.0,190.0,138,37.8,0.5
2011,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakAlKras,PM10,1g,76.6,3.0,604.0,200,151.6,151.8,356.2,8572,97.9,1.0
2011,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakAlKras,PM10,24g,76.3,13.0,356.2,200,151.6,151.8,356.2,355,97.3,1.1
2011,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,PM10,1g,54.3,3.0,497.0,130,120.0,120.3,313.0,8527,97.3,1.0
2011,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,PM10,24g,54.2,7.0,320.0,127,121.0,121.0,320.0,362,99.2,1.0
2011,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBulwar,PM10,1g,63.6,3.0,389.0,145,126.1,132.3,245.4,7236,82.6,1.0
2011,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBulwar,PM10,24g,63.5,10.0,273.0,174,124.0,125.0,273.0,357,97.8,1.0
2011,małopolskie,PL1202,miasto Tarnów,MpTarBitStud,PM10,1g,40.0,3.0,492.0,82,77.1,77.5,233.6,8640,98.6,1.0
2011,małopolskie,PL1202,miasto Tarnów,MpTarBitStud,PM10,24g,40.7,6.0,254.0,82,75.0,77.0,254.0,352,96.4,1.0
2011,małopolskie,PL1203,strefa małopolska,MpBochKonfed,PM10,24g,42.0,5.0,216.0,79,84.0,86.0,216.0,291,79.7,1.1
2011,małopolskie,PL1203,strefa małopolska,MpGorlKrasin,PM10,24g,34.5,6.0,174.0,69,65.0,67.0,174.0,354,97.0,1.1
2011,małopolskie,PL1203,strefa małopolska,MpNoSaczNadb,PM10,1g,53.4,3.0,397.0,118,106.5,109.9,206.4,8020,91.6,1.2
2011,małopolskie,PL1203,strefa małopolska,MpNoSaczNadb,PM10,24g,54.8,7.0,190.0,126,118.0,119.0,190.0,339,92.9,1.1
