Kod stacji,DsJelGorOgin,DsWrocAlWisn,DsWrocWybCon,KpBydPlPozna,KpBydWarszaw,KpToruDziewu,LbLubObywate,LdLodzCzerni,LdLodzGdansk,LdZgieMielcz,LuZielKrotka,MpKrakAlKras,MpKrakBujaka,MpKrakBulwar,MpTarRoSitko,MzKonJezMos,MzLegZegrzyn,MzOtwoBrzozo,MzPiasPulask,MzPlocMiReja,MzRadTochter,MzSiedKonars,MzWarAlNiepo,MzWarMarszal,MzWarWokalna,MzZyraRoosev,OpKKozBSmial,PdAugustoZdrMOB,PdBialWaszyn,PdSuwPulaski,PkMielBierna,PkPrzemGrunw,PkRymZdrPark,PmGdaLeczk08,PmKosTargo12,SkKielJagiel,SkMalo11List,SkPolaRuszcz,SlGliwicMewy,SlKatoKossut,SlZlotPotLes,WmOlsPuszkin,WpKaliSawick,WpPoznPolank,ZpSzczAndr01,ZpSzczPils02
2017-01-03 17:00:00,"8,83868","9,74455","13,7522","16,2",,"18,9","34,5","18,522","41,0","37,0","7,2639","32,1503","21,3396","16,9843","37,191",,"38,338386","39,818697","32,3889","32,824838","28,953704","49,737107","33,911421","31,450767","25,877536","40,014581","13,3532",,"14,592","11,0","21,9285","22,4504","54,1597","6,5275",,"19,0","17,91","20,1","21,4293","27,1083","18,427",,"13,4857","16,05","13,2246","11,7642"
2017-01-03 18:00:00,"10,4562","6,92984","12,7149","15,0",,,"35,8","20,58","34,0","24,0","7,21684","33,7379","19,4932","17,7544","46,1615",,"37,338987","42,896814","38,4429","27,83196","33,480057","52,81745","38,194782","33,820285","26,648807","35,321276","20,5197",,"20,976","14,0","24,4412","32,1152","50,895","8,4022",,,"19,89","18,25","11,1303","24,1018","19,4437",,"12,5911","16,05","10,5081","13,1047"
2017-01-03 19:00:00,"15,6754","9,00229","13,3531","8,8",,,"40,4","17,493","18,0","22,0","8,69448","30,4189","19,6173","17,6139","38,496",,"41,939587","45,50855","37,9384","23,937516","26,304131","48,196936","38,285917","33,273473","27,762866","27,43253","25,3473",,"18,24","17,0","23,0253","32,1597","49,1888","4,0975",,,"25,45","21,73","18,0045","23,0665","15,1526",,"12,6547","12,2057","5,76907","12,1392"
2017-01-03 20:00:00,"10,5344","10,1106","8,70056","3,1",,,"38,0","11,319","16,0","18,0","9,90359","23,7692","20,27","12,9368","34,1009",,"33,440188","29,465029","32,0862","22,739225","23,875356","51,277279","29,354654","27,349676","22,021179","22,53951","8,79314",,"23,712","15,0","23,6866","34,8829","49,5532","2,9547",,,"22,43","22,61","14,2205","22,8003","12,5048",,"13,3312","11,6","4,89695","11,7982"
2017-01-03 21:00:00,"7,51153","11,6896","8,35659","4,3",,,"37,4","16,464","19,0","13,0","8,64579","17,4419","14,8509","12,1252","33,1361",,"22,640788","20,976888","30,7745","20,142929","19,459402","42,308047","26,073781","24,706751","18,336215","19,643641","17,2374",,"26,448","15,0","20,0202","31,0215","49,9447","1,1397",,"19,4","15,85","26,75","13,8113","17,2305","13,1517",,"7,6397","11,6","6,59578","10,4899"
2017-01-03 22:00:00,"4,25065","10,0417","10,3",,,,"32,1","14,406","14,0","12,0","7,82027","24,8575","16,4942","12,0393","22,5276",,"16,041389","17,805494","25,1241","14,750621","17,913818","31,708046","22,428368","21,152473","16,622279","17,346917","9,8492",,"31,008","13,0","16,4644","28,6383","48,2361","0,6787",,"17,7","14,81","25,65","21,8797","14,8695","10,12",,"4,16891","9,14656","7,62714","8,92433"
2017-01-03 23:00:00,"3,10062","5,91923","8,8",,,"8,3","31,0","13,377","17,0","11,0","6,62207","20,5949","14,2955","13,5365","19,3536",,"20,241989","15,007205","20,3818","13,1529","15,374644","23,373002","18,236142","17,324789","13,62289","16,448199","10,1169",,"32,832","12,0","14,1323","21,2077","47,3192","1,2199",,"13,9","13,55","20,65","17,3376","14,1222","11,9079",,"8,92725","8,76","5,95112","5,99276"
2017-01-04 00:00:00,"6,98236","7,01939","11,5","1,3",,"11,5","24,4","11,319","11,0","7,0","6,66884","17,9837","4,83657","12,6286","15,6973",,"9,14259","12,208917","20,5836","11,255607","12,83547","18,118301","15,775488","15,319811","11,908954","14,750621","16,1563",,"27,36","8,0","13,4104","16,7818","45,2069","3,0878",,"15,5","13,92","15,91","22,3218","9,2337","16,5924",,"10,9362","8,76","5,68318","5,51785"
2017-01-04 01:00:00,"8,68569","4,09536","10,4","3,1",,,"21,6","11,319","4,0","5,0","7,58016","11,8657","4,55287","8,75438","12,0687",,"8,443191","11,835812","16,2449","10,057316","13,718661","17,212318","12,312345",,"9,766533","10,756319","6,5008",,"18,24","4,0","13,2866","19,7977","36,0734","2,4669",,"13,8","13,27","14,24","18,3027","7,57728","15,028",,"8,40338","5,90972","6,97879","6,06899"
2017-01-04 02:00:00,"7,82052","2,77786","9,29838","1,2",,,"22,6","6,174","2,0",,"6,41222","9,61644","5,03075","6,26738","8,03476",,"7,743791","8,198037","14,6305","9,058741","13,166667","12,591804","10,854179","10,580773","8,395384","9,258456","4,9271",,"11,856","0,0","11,466","18,8461","24,9838","3,2189",,"11,5","9,59","10,64","13,279","9,64","11,5104",,"8,0371","5,45","5,76254","5,09638"
2017-01-04 03:00:00,"4,19501","4,41916","6,42074","1,0",,"7,3","21,4","4,116","2,0",,"5,66709","8,8928","7,05734","4,95203","5,67972",,"8,744392","9,783734","10,9981","8,859026","12,283476","10,961035","10,489638","9,578285","7,709809","7,560877","4,40037",,"9,12","0,0","10,919","14,6012","24,3617","2,3556",,"8,7","7,83","7,05","13,7485","9,2372","7,76638",,"11,2239","5,45","4,15322","5,15935"
2017-01-04 04:00:00,"1,98562","3,23255","8,18894",,,"8,5","7,8","6,174",,,"6,51484","7,74013","7,99412","8,13324","4,2417",,"6,744992","6,61234","11,7044","9,258456","9,413105","10,417445","9,942826","8,849202","7,195628","7,161447","6,06198",,"1,824","2,0","8,19127","9,58162","22,2603","10,2103",,"7,9","6,9","6,18","10,7143","8,0934",,,"10,1881","4,09369","5,74073","6,41973"
2017-01-04 05:00:00,"2,48456","3,47776","8,16515","1,4",,"6,9","25,1",,,,"4,47892","7,73609","5,47837","6,27721","4,27635",,"4,045593","5,959406","12,2089","7,660735","9,744302","9,420864","8,940337","7,846713","6,681447","6,961732","6,96472",,"1,824","1,0","6,78406","9,39692","18,7688","2,4872",,,"5,8","4,9","7,41236","6,16933","5,6203",,"6,22192","3,88","8,66288","6,68605"
2017-01-04 06:00:00,"3,47257","4,50137","9,57459","2,6",,"4,2","16,1",,"2,0","1,0","2,5866","7,43057","7,82299","4,58635","5,2844",,"2,346193","5,213196","9,8882","6,66216","8,529915","8,696078","7,755578","6,570818","5,395995","7,06159","5,8399",,"5,472","2,0","6,31705","6,82008","15,3324","4,055",,"9,9","5,06","5,06","8,46481","5,83017","7,26126",,"5,14455","3,88","11,3993","6,46397"
2017-01-04 07:00:00,"2,29219","5,36585","8,43333","1,4",,"6,9","9,9","4,116","1,0",,"4,55635","10,6027","4,56295","5,47093","5,38226",,"1,746794","4,373709","8,1729","5,364011","6,873932","8,514881","8,666931","7,299901","5,138905","7,46102","5,69905",,"4,56","2,0","5,41564","4,59989","11,986","4,1339",,"7,3","7,24","4,49","8,07263","6,03461","7,14539",,"6,03961","2,91244","3,65541","8,41033"
2017-01-04 08:00:00,"1,94291","5,24408","10,4212","2,9",,"6,9","11,6","2,058","1,0","7,0","6,63005","13,7132","5,5215","4,59277","7,82821",,"4,347395","5,772853","9,4846","7,161447","5,10755","10,14565","10,763044","9,122608","8,395384","6,462444","3,62126",,"5,472","2,0","6,88127","5,66397","12,1553","3,5289",,"5,8","4,51","4,31","6,04205","5,77936","5,54367",,"5,05916","2,76","11,0454","10,9279"
2017-01-04 09:00:00,"5,4","5,83692","15,2677","5,0",,,"12,4","3,087","6,0","9,0","6,28576","14,6151","6,14178","5,38825","8,98272",,"6,347995","6,61234","10,9981","8,559453","7,205128","10,598642","13,314834","11,674398","8,652474","6,762017","2,27884",,"18,24","6,0","10,5821","6,10264","11,4235","3,8544",,"5,5","4,69","4,31","6,58988","10,6063",,,"3,92493","2,76","9,30817","13,8683"
2017-01-04 10:00:00,"8,40398","8,33941","10,5623","8,0",,"10,6","12,1","3,087","10,0","14,0","6,19005","13,8752","12,0863","10,575","10,5417",,"9,148596","7,35855","9,2828","10,257031","8,861111","13,678984","12,494616","11,03645","8,395384","8,559453","3,87085",,"6,384","6,0","6,4954","5,47024","9,45054","4,6653",,"5,2","5,96","5,2","8,14111","15,0199",,,"6,272","2,55267","10,4512","13,4924"
2017-01-04 11:00:00,"5,82712","6,49352","8,23106","11,5",,"10,6","19,1","3,087","9,0","17,0","7,51658","11,1552","11,5548","7,516","13,1501",,"12,449196","12,675298","10,1909","11,754895","17,141026","17,302916","16,504571","13,223698","9,252352","12,35404","4,13596",,"9,12","10,0","2,46183","5,02321","13,0091","4,3392",,"6,3","7,38","6,96","11,604","12,1",,,,"2,52","8,84895","13,3444"
2017-01-04 12:00:00,"5,20018","6,56629","10,4577","8,4",,"11,1","15,9","4,116","13,0","14,0","7,91418","16,8868","8,37454","7,53902","11,1942",,"11,549797","9,317352","11,9062","10,856177","11,179487","18,571292","17,68933","15,684353","9,680836","13,951761","7,19071",,"10,944","8,0","4,37984","4,93757","16,9873","6,8681",,"5,1","5,5","7,82","14,6513","11,242",,"9,87012",,"2,52","8,11639","17,3904"
2017-01-04 13:00:00,"6,88059","5,32064","11,6558","5,6",,,"7,4","7,203","17,0","17,0","8,60588","11,9355","5,16726","7,73418","11,5604",,"11,050397","10,903049","13,9242","10,856177","9,744302","19,296079","16,3223","13,497104","10,452108","15,050194","9,27337",,"10,032","9,0","7,68498","5,21345","16,2697","6,3806",,"2,9","4,88","6,84","10,673","14,8698","6,57695","9,58406","6,272","5,17214","8,27458","15,1541"
2017-01-04 14:00:00,"11,9567","3,95686","13,9392","1,9",,"8,3","9,5","8,232","10,0","18,0","10,0738","10,5019","7,18913","5,35572","8,85723",,"12,550998","10,716496","22,5007","10,556604","9,302707","16,849925","14,408458","13,132563","9,595139","13,652188","6,40241",,"10,032","18,0","9,77459","6,0206","16,3295","10,7764",,"2,6","5,1","7,26","9,70352","14,6433","6,42195","11,5066","6,07654","5,59","7,33038","9,07891"
2017-01-04 15:00:00,"11,653","6,6728","12,9996","6,5",,"11,0","15,9",,"13,0","15,0","14,7363","11,5201","5,22687","6,96644","8,87353",,"10,551598","11,36943","16,9512","8,958883","9,633903","15,49095","15,137541","13,314834","10,195017","10,057316","3,80514",,"15,504","15,0","8,61472","5,9983","15,7618","10,3722",,"4,7","11,11","8,6","10,2584","18,3936",,"11,5922","2,05464","5,59","6,6561","8,95822"
2017-01-04 16:00:00,"6,05086","5,21196","11,4077","14,8",,"4,6","14,0","10,29","10,0","16,0","24,7134","11,9121","10,3759","10,3968","12,5601",,"9,752199","8,757694","15,7404","7,960308","10,627493","17,846506","13,132563","13,223698","8,481081","11,854752","5,65952",,"11,856","19,0","9,04793","4,80841","14,4793","10,5856",,"8,6","8,01","8,3","7,30064","16,8",,"15,7034",,"4,82114","6,49712","9,43493"
2017-01-04 17:00:00,"1,96461","11,372","9,09904","16,1",,"5,9","20,3","10,29","14,0","16,0","12,0306","12,5583","11,018","7,92673","20,1828",,"13,2528","12,395469","14,2269","8,559453","12,283476","21,923429","9,122608","8,393525","8,823868","9,158598","6,94657",,"13,68","18,0","9,06733","4,10683","14,6512","8,9653",,"8,8","5,32","6,9","8,37053","14,9324","10,5843","13,7194",,"4,7","6,02144","10,4145"
2017-01-04 18:00:00,"9,9911","11,3614","9,28299","12,5",,"5,5","20,2","8,232","16,0","18,0","9,91059","14,256","7,80934","7,31392","21,0629",,"14,1534","9,783734","10,1909","7,760593","10,627493","24,00719","14,317322","13,314834","9,509443","7,261305","7,27066",,"16,416","13,0","17,3399","4,16988","15,946","10,1603",,"7,6","4,37","7,92","11,3661","15,4959","7,51474","11,7028","5,42404","4,7","4,01312","9,632"
2017-01-04 19:00:00,"10,06","11,5757","12,3136","11,6",,"5,6","19,8","7,203","17,0","15,0","13,9484","13,9188","8,71161","8,80951","18,97",,"9,954001","8,477866","17,6575","8,958883","9,854701","21,37984","12,312345","12,130074","10,366411","8,958883","9,71051",,"19,152","13,0","12,5384","4,47478","16,421","10,0722",,"3,8","3,42","10,5","9,40059","6,5181",,"9,51464","10,3024","12,6564","12,8212","9,38121"
2017-01-04 20:00:00,"11,1804","8,21599","11,9122","12,0",,"6,1","12,3","6,174","13,0","13,0","29,7555","13,66","9,93889","10,0082","14,5959",,"7,754601","9,317352","12,8143","11,155749","10,517094","19,477275","12,859157","12,585751","13,537193","10,656462","9,81256",,"17,328","20,0","12,099","3,51516","15,5471","8,3572",,"2,2","4,97","12,03","8,98213","9,4488","5,1938","7,96084","5,2869","13,91","2,80042","11,3528"
2017-01-04 21:00:00,"7,30025","6,73202","11,8472","11,9",,"5,8","25,2","9,261","15,0","11,0","27,263","11,7345","13,3448","10,6992","13,0813",,"16,155202","11,462707","13,6215","9,558028","13,608262","20,202062","14,590728","12,038939","12,937316","11,355464",,,"16,416","9,0","11,5685","3,44096","15,2825","7,4556",,"4,5","4,16","11,88","16,0515","6,415","8,80359","6,52272","5,72956","13,91","9,84908","12,8159"
2017-01-04 22:00:00,"7,852","8,03131","10,4798","8,5",,"6,1","12,3","11,319","13,0","14,0","9,3126","13,2704","15,4636","9,06633","16,9383",,"11,455802","9,410628","20,8863","12,453897","14,712251","21,37984","11,856668","10,398503","9,509443","9,458171","6,90507",,"12,768","5,0","9,23837","4,19038","13,7063","8,5275",,"3,4","5,58","4,63","11,5736","9,6428","8,74624","8,55122","9,44372","13,0461","4,60993","11,3648"
2017-01-04 23:00:00,"8,02754","9,00466","10,109","7,7",,"5,8","17,9","8,232","13,0","12,0","8,81103","11,6617","7,27104","8,25445","15,7078",,"12,756403","8,477866","16,9512","8,759168","12,173077","20,83625","11,03645","10,125097","9,338049","10,057316","10,2121",,"18,24","5,0","10,0724","4,04211","10,1926","6,9864",,"5,1","6,49","3,7","11,7855","12,8873","8,05479","10,9545","8,77309","12,91","10,5155","7,9876"
2017-01-05 00:00:00,"8,2015","4,29882","11,5716","9,3",,"11,7","14,4","5,145","10,0","10,0","7,03018","10,8973","9,61399","6,82083","9,99605",,"13,057004","8,757694","17,0521","9,657886","10,737892","17,484113","10,580773","10,398503","7,9669","8,459595","6,17243",,"28,272","8,0","6,84051","2,44257","6,86817","6,78",,,"7,1","3,44","12,052","10,959","8,15725","10,5096","9,11372","12,91","1,90698","5,83751"
2017-01-05 01:00:00,"8,62736","3,43011","9,2231","5,4",,"9,6","11,7","5,145","8,0","7,0","5,27376","11,6852","9,1521","6,38069","7,11559",,"11,757604","10,62322","13,8233","11,455322","10,296296","16,759326","9,942826","12,130074","8,652474","8,759168","0,67471",,"25,536","8,0","7,3608","4,77047","6,64496","6,2178",,"5,6","6,5","3,89","9,23859","9,71077","6,95464","9,96826","10,3328","9,54083","9,21904","5,36767"
2017-01-05 02:00:00,"10,9501","2,79387","11,0","7,3",,"9,8","26,7","7,203","8,0","6,0","3,10254","12,5617","8,28444","5,67644","8,27216",,"8,758205","8,850971","12,8143","7,86045","10,185897","13,678984","6,479683","7,026495","7,109932","7,560877","1,96967",,"8,208","7,0","7,0542","3,20719","6,16802","5,1664",,"6,8","5,38","4,71","7,08918","8,1883",,"7,77998","11,2321","9,01","1,08296","7,33876"
2017-01-05 03:00:00,"8,63501","2,31402","11,1235","9,3",,"10,2","14,8","4,116","5,0","9,0",,"6,98973","6,57848","6,05701","8,5703",,"6,058805","9,037523","10,7963","8,659311","6,211538","12,591804","8,484661","11,127586","8,652474","8,060165","8,58165",,"6,384","7,0","9,13121","3,13871","7,39951","3,4944",,"8,0","4,34","5,36","7,55774","7,39776",,"6,27056","7,87277","9,01","1,0","8,99659"
2017-01-05 04:00:00,"5,3837","4,30517","9,78002","6,7",,"8,3","7,6","5,145","4,0","5,0",,"7,40569","4,28514","3,84948","7,60193",,"9,259406","9,224076","11,7044","7,760593","5,549145","11,77642","11,947804","11,492127","9,85223",,"7,4007",,"0,912","8,0","6,43675","2,96659","6,89426","8,1497",,"5,9","3,57","4,22","7,37043","5,87895","11,8823","6,22319","7,25016","10,8674","5,92615","9,10262"
2017-01-05 05:00:00,"7,79906","3,63738","8,22173","6,9",,"7,3","18,4","5,145","5,0","5,0",,"8,05964","6,21577","4,38524","7,40755",,"10,960006","9,1308","10,3927","6,861875","7,425926","12,591804","11,218721","14,317322","12,594528","8,559453","3,59358",,,"8,0","4,14139","2,53099","6,5005","6,7033",,"3,5","3,3","3,33","7,41516","8,26206","8,77358","5,53419","9,14859","11,16","5,36952","7,68215"
2017-01-05 06:00:00,"7,57608","3,19502","9,12897","5,3",,"7,6","11,6","6,174","6,0","5,0",,"10,1957","5,61019","7,62371","8,40759",,"11,060607","9,503905","9,5855","5,364011","9,854701","14,766164","11,218721","11,03645","8,995262","7,660735","4,32753",,"3,648","7,0","4,62473","2,90201","6,83298","4,4547",,"1,9","4,35","3,58","8,60115","5,46007","9,95893","6,12447","6,4642","11,16","1,0","7,1812"
2017-01-05 07:00:00,"7,46791","1,72071","8,4291","9,0",,"6,3","9,4","9,261","5,0","7,0","3,47279","11,0519","7,49316","8,59049","9,03429",,"9,761208","9,597181","11,4017","8,759168","10,296296","16,215736","12,585751","11,856668","7,881203","8,559453","6,49981",,"9,12","7,0","5,66059","3,27316","7,77333","5,1953",,"1,2","4,45","4,59","9,91849","5,69196","7,8641","6,84803","5,49356","7,56622","1,46847","7,20852"
2017-01-05 08:00:00,"8,45156","11,5077","7,6296","12,1",,"6,1","22,6","7,203","5,0","8,0","4,3753","15,0463","12,0907","6,63102","13,1474",,"4,761808","8,757694","11,099","6,562302","11,289886","16,03454","12,859157","10,125097","6,767144","9,458171","9,3188",,"10,032","8,0","15,1968","8,20334","7,81836","6,4425",,"2,1","3,72","6,03","8,92828","11,8654","5,21513","8,23538","6,95472","7,0","5,93796","5,81937"
2017-01-05 09:00:00,"10,6414","8,82059","11,3644","15,9",,"6,9","10,2","6,174","7,0","9,0","4,82514","14,9443","12,7349","8,02218","17,9309",,"5,962409","10,063562","11,8053","7,161447","16,478632","21,37984","11,492127","11,127586","6,852841","10,856177","8,97916",,"9,12","7,0","18,4983","5,67416","7,55677","6,77",,"4,3","4,1","6,69","10,0262","10,7232","5,17244","9,13612","5,82732","7,0","6,2847","5,44005"
2017-01-05 10:00:00,"8,50145","9,42696","11,8522","18,1",,"6,9","10,2","6,174","8,0","11,0","5,82675","15,5279","11,5072","9,31047","18,6033",,"7,163009","13,608061","12,108","7,960308","15,926638","17,031121","11,400992","11,400992","7,024235","13,452473","5,24153",,"9,12","9,0","11,6234","6,93919","8,82761","7,9564",,"8,5","4,32","6,92","9,17332","12,7628",,"10,9771","7,54864","12,6585","4,42667","6,67028"
2017-01-05 11:00:00,"9,53003","15,2399","12,7187","18,2",,"2,4","3,7","7,203","3,0","13,0","6,70058","14,4977","7,02944","7,30924","15,6139",,"5,36361","15,753416","10,9981","8,459595","18,68661","18,752489","11,218721","11,309856","7,709809","11,555179","5,32442",,"10,032","7,0","29,1933","8,34382","11,6455","8,4281",,"7,9","4,42","7,64","5,94466","11,2546",,"10,1994","12,9143","13,55","14,4283","7,43474"
2017-01-05 12:00:00,"6,67951","15,6399","13,5477","14,1",,"2,1","22,8","7,203","14,0","10,0","7,3374","13,6325","8,2143","7,43236","16,9405",,"9,26421","16,313073","10,2918","7,86045","21,667379","18,661891","12,494616","13,405969","8,995262","10,756319","9,79707",,"8,208","7,0","16,7045","12,4775","14,4497","5,0469",,"4,5","7,29","4,85","8,30424","10,3964","5,25433","4,93619","15,0304","13,55","12,1047","6,7996"
2017-01-05 13:00:00,"7,80514","8,02367","13,1383","13,6",,"6,2","12,3","10,29","11,0","8,0","7,74962","11,9675","7,34877","8,71903","14,9181",,"10,364811","18,831533","10,2918","7,161447","26,304131","16,759326","12,130074","12,312345","8,395384","12,054467","11,0933",,"5,472","8,0","14,4102","13,0359","14,2526","5,7969",,"4,2","10,1","7,29","12,4998","9,4353","9,13915","4,33601","5,10297","9,64522","9,35598","6,19437"
