"","month","weekday","hour","sum"
"676","styczeń","niedziela",4,12592.700507
"677","styczeń","niedziela",5,11705.090807
"678","styczeń","niedziela",6,11602.903459
"679","styczeń","niedziela",7,11521.904892
"680","styczeń","niedziela",8,11876.738373
"681","styczeń","niedziela",9,12429.202838
"682","styczeń","niedziela",10,12759.04117
"683","styczeń","niedziela",11,11639.277365
"684","styczeń","niedziela",12,10976.089839
"685","styczeń","niedziela",13,10615.718545
"686","styczeń","niedziela",14,10321.522787
"687","styczeń","niedziela",15,10468.512875
"688","styczeń","niedziela",16,11210.123557
"689","styczeń","niedziela",17,12826.734568
"690","styczeń","niedziela",18,14746.089107
"691","styczeń","niedziela",19,15899.453487
"692","styczeń","niedziela",20,16785.114295
"693","styczeń","niedziela",21,17574.984248
"694","styczeń","niedziela",22,17953.624883
"695","styczeń","niedziela",23,17925.359014
"696","styczeń","poniedziałek",0,17326.494812
"697","styczeń","poniedziałek",1,16814.413512
"698","styczeń","poniedziałek",2,16212.958038
"699","styczeń","poniedziałek",3,15212.17466
"700","styczeń","poniedziałek",4,14518.017438
"701","styczeń","poniedziałek",5,14213.988114
"702","styczeń","poniedziałek",6,13971.368108
"703","styczeń","poniedziałek",7,14287.732032
"704","styczeń","poniedziałek",8,15344.583425
"705","styczeń","poniedziałek",9,15923.243825
"706","styczeń","poniedziałek",10,15061.859815
"707","styczeń","poniedziałek",11,13342.227517
"708","styczeń","poniedziałek",12,12216.848542
"709","styczeń","poniedziałek",13,12102.875192
"710","styczeń","poniedziałek",14,11899.949461
"711","styczeń","poniedziałek",15,11874.579671
"712","styczeń","poniedziałek",16,12641.216268
"713","styczeń","poniedziałek",17,13965.119512
"714","styczeń","poniedziałek",18,15745.188909
"715","styczeń","poniedziałek",19,16151.623551
"716","styczeń","poniedziałek",20,16267.173704
"717","styczeń","poniedziałek",21,15606.645308
"718","styczeń","poniedziałek",22,15230.20162
"719","styczeń","poniedziałek",23,14846.15108
"720","styczeń","wtorek",0,14337.007606
"721","styczeń","wtorek",1,13624.478073
"722","styczeń","wtorek",2,12438.995093
"723","styczeń","wtorek",3,11628.219077
"724","styczeń","wtorek",4,10771.352584
"725","styczeń","wtorek",5,10234.315827
"726","styczeń","wtorek",6,10074.139895
"727","styczeń","wtorek",7,10059.091421
"728","styczeń","wtorek",8,10586.048366
"729","styczeń","wtorek",9,11197.922182
"730","styczeń","wtorek",10,10954.960061
"731","styczeń","wtorek",11,10455.86432
"732","styczeń","wtorek",12,10358.008784
"733","styczeń","wtorek",13,10218.621508
"734","styczeń","wtorek",14,9630.772355
"735","styczeń","wtorek",15,9228.910189
"736","styczeń","wtorek",16,9704.358237
"737","styczeń","wtorek",17,10714.540793
"738","styczeń","wtorek",18,11868.908397
"739","styczeń","wtorek",19,12501.220366
"740","styczeń","wtorek",20,12564.011085
"741","styczeń","wtorek",21,12321.830326
"742","styczeń","wtorek",22,12837.312413
"743","styczeń","wtorek",23,12927.689322
"744","luty","środa",0,12919.170618
"745","luty","środa",1,12099.996768
"746","luty","środa",2,12494.677639
"747","luty","środa",3,11955.916391
"748","luty","środa",4,11803.71601
"749","luty","środa",5,11906.8329
"750","luty","środa",6,11739.019365
"751","luty","środa",7,12355.244446
"752","luty","środa",8,13194.336107
"753","luty","środa",9,14140.951155
"754","luty","środa",10,14516.735443
"755","luty","środa",11,14248.284023
"756","luty","środa",12,13344.692328
"757","luty","środa",13,12980.821619
"758","luty","środa",14,12984.04293
"759","luty","środa",15,13021.579162
"760","luty","środa",16,13283.237951
"761","luty","środa",17,14244.474543
"762","luty","środa",18,15803.188905
"763","luty","środa",19,17231.9551
"764","luty","środa",20,18336.055811
"765","luty","środa",21,18863.411345
"766","luty","środa",22,18305.907244
"767","luty","środa",23,17980.939266
"768","luty","czwartek",0,17465.166793
"769","luty","czwartek",1,15923.765094
"770","luty","czwartek",2,14857.716492
"771","luty","czwartek",3,14211.231369
"772","luty","czwartek",4,13741.085973
"773","luty","czwartek",5,13317.648191
"774","luty","czwartek",6,12854.993236
"775","luty","czwartek",7,12939.8256
"776","luty","czwartek",8,12405.914219
"777","luty","czwartek",9,11647.463925
"778","luty","czwartek",10,11566.806602
"779","luty","czwartek",11,11018.250364
"780","luty","czwartek",12,10191.029256
"781","luty","czwartek",13,9710.998158
"782","luty","czwartek",14,9289.946107
"783","luty","czwartek",15,9336.005079
"784","luty","czwartek",16,10059.835161
"785","luty","czwartek",17,11093.658667
"786","luty","czwartek",18,12672.556746
"787","luty","czwartek",19,13965.648289
"788","luty","czwartek",20,14724.620338
"789","luty","czwartek",21,14912.238701
"790","luty","czwartek",22,15175.083234
"791","luty","czwartek",23,15057.712429
"792","luty","piątek",0,14074.50161
"793","luty","piątek",1,12990.148959
"794","luty","piątek",2,12169.553771
"795","luty","piątek",3,11435.645004
"796","luty","piątek",4,10922.100772
"797","luty","piątek",5,10942.92872
"798","luty","piątek",6,10814.200073
"799","luty","piątek",7,11064.388573
"800","luty","piątek",8,11709.536724
"801","luty","piątek",9,12018.39524
"802","luty","piątek",10,11789.90643
"803","luty","piątek",11,11108.111222
"804","luty","piątek",12,10698.196864
"805","luty","piątek",13,10409.939332
"806","luty","piątek",14,9858.416012
"807","luty","piątek",15,9822.688732
"808","luty","piątek",16,10204.697321
"809","luty","piątek",17,10258.415354
"810","luty","piątek",18,10758.943355
"811","luty","piątek",19,11297.196534
"812","luty","piątek",20,11368.436188
"813","luty","piątek",21,11257.607615
"814","luty","piątek",22,10293.843764
"815","luty","piątek",23,9623.6234
"816","luty","sobota",0,8965.100939
"817","luty","sobota",1,8517.398026
"818","luty","sobota",2,7894.87704
"819","luty","sobota",3,7418.942705
"820","luty","sobota",4,6990.463605
"821","luty","sobota",5,6848.351283
"822","luty","sobota",6,6575.251634
"823","luty","sobota",7,6491.806394
"824","luty","sobota",8,6684.544496
"825","luty","sobota",9,6966.823937
"826","luty","sobota",10,7236.447228
"827","luty","sobota",11,7559.671122
"828","luty","sobota",12,7383.29805
"829","luty","sobota",13,7243.803074
"830","luty","sobota",14,7317.962717
"831","luty","sobota",15,7411.280796
"832","luty","sobota",16,8031.62611
"833","luty","sobota",17,8326.212125
"834","luty","sobota",18,8763.051956
"835","luty","sobota",19,9186.008935
"836","luty","sobota",20,9503.783024
"837","luty","sobota",21,9218.940974
"838","luty","sobota",22,8949.521372
"839","luty","sobota",23,9142.060806
"840","luty","niedziela",0,9026.833595
"841","luty","niedziela",1,8495.998308
"842","luty","niedziela",2,7999.183239
"843","luty","niedziela",3,7486.217913
"844","luty","niedziela",4,6921.047853
"845","luty","niedziela",5,6710.254457
"846","luty","niedziela",6,6294.442538
"847","luty","niedziela",7,6113.140927
"848","luty","niedziela",8,6073.201823
"849","luty","niedziela",9,5913.11074
"850","luty","niedziela",10,6045.370082
"851","luty","niedziela",11,6126.865744
"852","luty","niedziela",12,6098.489274
"853","luty","niedziela",13,6012.716456
"854","luty","niedziela",14,5871.343596
"855","luty","niedziela",15,5854.978192
"856","luty","niedziela",16,6110.419237
"857","luty","niedziela",17,6729.152937
"858","luty","niedziela",18,7447.597328
"859","luty","niedziela",19,8090.744659
"860","luty","niedziela",20,8156.759035
"861","luty","niedziela",21,8111.052797
"862","luty","niedziela",22,8473.162201
"863","luty","niedziela",23,8840.617891
"864","luty","poniedziałek",0,8964.454102
"865","luty","poniedziałek",1,8487.330647
"866","luty","poniedziałek",2,8257.376809
"867","luty","poniedziałek",3,7445.567193
"868","luty","poniedziałek",4,6686.152653
"869","luty","poniedziałek",5,6005.546792
"870","luty","poniedziałek",6,5541.437659
"871","luty","poniedziałek",7,5458.860111
"872","luty","poniedziałek",8,5576.922823
"873","luty","poniedziałek",9,6164.556639
"874","luty","poniedziałek",10,6156.30359
"875","luty","poniedziałek",11,5938.953534
"876","luty","poniedziałek",12,5932.731026
"877","luty","poniedziałek",13,5939.708105
"878","luty","poniedziałek",14,5921.508
"879","luty","poniedziałek",15,6111.077664
"880","luty","poniedziałek",16,6119.963148
"881","luty","poniedziałek",17,6244.647085
"882","luty","poniedziałek",18,6256.728414
"883","luty","poniedziałek",19,6190.298297
"884","luty","poniedziałek",20,6003.411179
"885","luty","poniedziałek",21,6038.979829
"886","luty","poniedziałek",22,5963.462434
"887","luty","poniedziałek",23,5829.534115
"888","luty","wtorek",0,5573.102557
"889","luty","wtorek",1,5334.239417
"890","luty","wtorek",2,5031.018811
"891","luty","wtorek",3,4815.441364
"892","luty","wtorek",4,4675.886724
"893","luty","wtorek",5,4531.569021
"894","luty","wtorek",6,4460.912597
"895","luty","wtorek",7,4481.675016
"896","luty","wtorek",8,4593.628683
"897","luty","wtorek",9,4664.678583
"898","luty","wtorek",10,4473.158782
"899","luty","wtorek",11,4507.379948
"900","luty","wtorek",12,4456.665505
"901","luty","wtorek",13,4458.023667
"902","luty","wtorek",14,4522.616201
"903","luty","wtorek",15,4552.900215
"904","luty","wtorek",16,4782.295668
"905","luty","wtorek",17,4730.4871
"906","luty","wtorek",18,4806.783392
"907","luty","wtorek",19,4755.522226
"908","luty","wtorek",20,4768.887193
"909","luty","wtorek",21,4693.566343
"910","luty","wtorek",22,4552.416125
"911","luty","wtorek",23,4250.467715
"912","luty","środa",0,4224.2323
"913","luty","środa",1,3807.056335
"914","luty","środa",2,3608.764459
"915","luty","środa",3,3449.26808
"916","luty","środa",4,3395.184258
"917","luty","środa",5,3314.409785
"918","luty","środa",6,3126.840234
"919","luty","środa",7,3366.150824
"920","luty","środa",8,3399.310608
"921","luty","środa",9,3535.344729
"922","luty","środa",10,3805.687047
"923","luty","środa",11,3837.688279
"924","luty","środa",12,3953.268155
"925","luty","środa",13,4052.779754
"926","luty","środa",14,4275.457988
"927","luty","środa",15,4443.352951
"928","luty","środa",16,4485.978533
"929","luty","środa",17,4770.898499
"930","luty","środa",18,4835.999624
"931","luty","środa",19,4976.478553
"932","luty","środa",20,5022.791932
"933","luty","środa",21,5068.166981
"934","luty","środa",22,5139.848491
"935","luty","środa",23,5107.73498
"936","luty","czwartek",0,4943.977262
"937","luty","czwartek",1,4740.50857
"938","luty","czwartek",2,4549.990634
"939","luty","czwartek",3,4350.184946
"940","luty","czwartek",4,4269.604036
"941","luty","czwartek",5,4276.798999
"942","luty","czwartek",6,4360.301284
"943","luty","czwartek",7,4655.817712
"944","luty","czwartek",8,5031.247298
"945","luty","czwartek",9,5573.185545
"946","luty","czwartek",10,5607.205316
"947","luty","czwartek",11,5804.485233
"948","luty","czwartek",12,5869.227478
"949","luty","czwartek",13,5950.416221
"950","luty","czwartek",14,6267.494602
"951","luty","czwartek",15,6271.337862
"952","luty","czwartek",16,6459.058026
"953","luty","czwartek",17,6670.424593
"954","luty","czwartek",18,6981.983241
"955","luty","czwartek",19,7040.178596
"956","luty","czwartek",20,7143.855075
"957","luty","czwartek",21,7190.169957
"958","luty","czwartek",22,7230.432688
"959","luty","czwartek",23,7141.347744
"960","luty","piątek",0,7100.482842
"961","luty","piątek",1,6983.332799
"962","luty","piątek",2,6751.346365
"963","luty","piątek",3,6535.652378
"964","luty","piątek",4,6348.402049
"965","luty","piątek",5,6177.273274
"966","luty","piątek",6,6252.620598
"967","luty","piątek",7,6408.555528
"968","luty","piątek",8,7094.316247
"969","luty","piątek",9,7718.940461
"970","luty","piątek",10,7621.197732
"971","luty","piątek",11,7785.394717
"972","luty","piątek",12,7887.156219
"973","luty","piątek",13,7676.171762
"974","luty","piątek",14,7605.77146
"975","luty","piątek",15,7226.100857
"976","luty","piątek",16,7274.992743
"977","luty","piątek",17,7738.181675
"978","luty","piątek",18,8215.698067
"979","luty","piątek",19,8556.396613
"980","luty","piątek",20,8177.684084
"981","luty","piątek",21,8112.803576
"982","luty","piątek",22,7859.94289
"983","luty","piątek",23,8138.946957
"984","luty","sobota",0,7827.972784
"985","luty","sobota",1,7274.977123
"986","luty","sobota",2,6747.999141
"987","luty","sobota",3,6335.452293
"988","luty","sobota",4,5705.157151
"989","luty","sobota",5,5372.40406
"990","luty","sobota",6,5324.170251
"991","luty","sobota",7,5361.535092
"992","luty","sobota",8,5654.432496
"993","luty","sobota",9,6239.665762
"994","luty","sobota",10,6685.869105
"995","luty","sobota",11,6810.278644
"996","luty","sobota",12,6715.740987
"997","luty","sobota",13,6713.815781
"998","luty","sobota",14,6484.204417
"999","luty","sobota",15,6452.642391
"1000","luty","sobota",16,6561.767276
"1001","luty","sobota",17,6955.188182
"1002","luty","sobota",18,7498.738307
"1003","luty","sobota",19,7653.486114
"1004","luty","sobota",20,7497.295187
"1005","luty","sobota",21,7551.963918
"1006","luty","sobota",22,7609.552845
"1007","luty","sobota",23,7516.362045
"1008","luty","niedziela",0,7213.841594
"1009","luty","niedziela",1,6912.019259
"1010","luty","niedziela",2,6672.15568
"1011","luty","niedziela",3,6286.807642
"1012","luty","niedziela",4,6065.446609
"1013","luty","niedziela",5,5984.586145
"1014","luty","niedziela",6,5654.595146
"1015","luty","niedziela",7,5527.181791
"1016","luty","niedziela",8,5660.327776
"1017","luty","niedziela",9,6085.670747
"1018","luty","niedziela",10,6318.563815
"1019","luty","niedziela",11,6186.776583
"1020","luty","niedziela",12,6390.656789
"1021","luty","niedziela",13,6236.713002
"1022","luty","niedziela",14,6329.794025
"1023","luty","niedziela",15,6316.35088
"1024","luty","niedziela",16,6432.170812
"1025","luty","niedziela",17,6914.278448
"1026","luty","niedziela",18,7278.043832
"1027","luty","niedziela",19,7675.102733
"1028","luty","niedziela",20,7594.354113
"1029","luty","niedziela",21,7362.976561
"1030","luty","niedziela",22,7488.770278
"1031","luty","niedziela",23,7708.731332
"1032","luty","poniedziałek",0,7497.508662
"1033","luty","poniedziałek",1,7163.380361
"1034","luty","poniedziałek",2,6719.233518
"1035","luty","poniedziałek",3,6343.192997
"1036","luty","poniedziałek",4,6112.453362
"1037","luty","poniedziałek",5,6008.590312
"1038","luty","poniedziałek",6,5906.128833
"1039","luty","poniedziałek",7,6011.65516
"1040","luty","poniedziałek",8,6571.462514
"1041","luty","poniedziałek",9,7015.251597
"1042","luty","poniedziałek",10,7137.304146
"1043","luty","poniedziałek",11,7083.652264
"1044","luty","poniedziałek",12,7308.073272
"1045","luty","poniedziałek",13,7485.1876
"1046","luty","poniedziałek",14,7981.306489
"1047","luty","poniedziałek",15,8301.8998
"1048","luty","poniedziałek",16,8756.370174
"1049","luty","poniedziałek",17,9349.764552
"1050","luty","poniedziałek",18,10421.876863
"1051","luty","poniedziałek",19,12140.441641
"1052","luty","poniedziałek",20,13043.12311
"1053","luty","poniedziałek",21,14197.199614
"1054","luty","poniedziałek",22,14429.83751
"1055","luty","poniedziałek",23,14006.342904
"1056","luty","wtorek",0,13932.271329
"1057","luty","wtorek",1,13825.805427
"1058","luty","wtorek",2,12890.761146
"1059","luty","wtorek",3,12106.542137
"1060","luty","wtorek",4,11842.113512
"1061","luty","wtorek",5,11587.834082
"1062","luty","wtorek",6,11491.248766
"1063","luty","wtorek",7,11733.945761
"1064","luty","wtorek",8,12540.112275
"1065","luty","wtorek",9,13576.756151
"1066","luty","wtorek",10,14036.240979
"1067","luty","wtorek",11,14212.779262
"1068","luty","wtorek",12,13262.52041
"1069","luty","wtorek",13,12470.822561
"1070","luty","wtorek",14,12265.326481
"1071","luty","wtorek",15,11785.488097
"1072","luty","wtorek",16,12375.907016
"1073","luty","wtorek",17,14173.116474
"1074","luty","wtorek",18,17030.640274
"1075","luty","wtorek",19,18899.195827
"1076","luty","wtorek",20,20269.81546
"1077","luty","wtorek",21,22357.613478
"1078","luty","wtorek",22,22306.486194
"1079","luty","wtorek",23,23352.899181
"1080","luty","środa",0,24382.183657
"1081","luty","środa",1,23844.755922
"1082","luty","środa",2,24127.739967
"1083","luty","środa",3,23957.027381
"1084","luty","środa",4,23013.285984
