Rok;Województwo;Kod strefy;Nazwa strefy;Kod stacji;Wskaźnik;Czas uśredniania;Średnia;Śr. zimowa;Min;Maks;L>350 (S1);25 maks. (S1);Perc. 99.7 (S1);L>125 (S24);4 maks. (S24);Perc. 99.2 (S24);Liczba pomiarów;Kompletność ;Liczba Lato/Zima
2008;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpPiech;SO2;24g;1,9;1,5;0,3;6,3;;;;0;5,9;5,9;205;56,0;1,05
2008;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpSadlog;SO2;1g;8,9;8,3;0,0;23,0;0;19,7;19,7;0;15,3;15,3;7617;86,7;1,32
2008;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpSadlog;SO2;24g;8,9;8,3;1,6;16,2;;;;0;15,3;15,3;315;86,1;1,30
2008;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpSepolno;SO2;1g;5,2;8,2;0,0;29,6;0;14,6;19,5;0;10,8;14,0;1304;14,8;1,66
2008;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpSwiecPrzechowo;SO2;1g;5,1;7,3;0,0;98,8;0;35,7;36,2;0;16,4;16,4;7732;88,0;0,98
2008;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpSwiecSadowa;SO2;24g;2,2;2,5;0,3;9,0;;;;0;6,0;6,0;195;53,3;1,03
2008;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpTuchPiastowska;SO2;24g;0,9;1,1;0,0;10,0;;;;0;8,0;8,0;321;87,7;1,21
2008;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpWabrzMuzeum;SO2;1g;5,8;11,1;0,0;86,0;0;66,0;66,0;0;26,2;26,2;8449;96,2;1,00
2008;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpWienSanatorium;SO2;24g;1,0;1,5;0,4;14,0;;;;0;7,0;7,0;341;93,2;0,89
2008;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpWolice;SO2;24g;2,3;1,9;0,5;8,3;;;;0;5,1;5,6;205;56,0;1,05
2008;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpZielBoryTu;SO2;1g;4,1;4,6;0,0;21,5;0;15,9;16,5;0;9,4;9,4;7766;88,4;0,81
2008;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpZninBrowarowa;SO2;24g;2,7;5,4;0,3;26,0;;;;0;22,0;25,0;198;54,1;1,02
2008;lubelskie;PL0601;Aglomeracja Lubelska;LbLublin_Krasn;SO2;1g;5,8;9,9;0,1;67,1;0;37,7;37,0;0;23,1;23,1;8559;97,4;1,00
2008;lubelskie;PL0601;Aglomeracja Lubelska;LbLublinMaszynowa;SO2;24g;2,0;2,1;1,0;7,4;;;;0;3,6;7,4;52;14,2;1,08
2008;lubelskie;PL0601;Aglomeracja Lubelska;LbLublinObywat_13;SO2;24g;1,4;2,8;0,1;8,5;;;;0;7,1;8,2;158;43,2;1,55
2008;lubelskie;PL0601;Aglomeracja Lubelska;LbLubSliwins;SO2;1g;6,6;9,9;0,1;68,2;0;44,7;44,4;0;25,9;25,9;8359;95,2;0,90
2008;lubelskie;PL0602;strefa lubelska;LbBialaPKopernika;SO2;24g;1,1;1,8;1,0;6,0;;;;0;4,0;4,0;366;100,0;1,00
2008;lubelskie;PL0602;strefa lubelska;LbBiaSlupRPN;SO2;1g;2,2;2,9;0,0;41,4;0;26,9;23,9;0;10,6;10,6;8560;97,4;0,96
2008;lubelskie;PL0602;strefa lubelska;LbBilgorajWSSE;SO2;24g;3,3;6,3;0,8;9,3;;;;0;6,0;9,3;52;14,2;0,93
2008;lubelskie;PL0602;strefa lubelska;LbChelJagiel;SO2;24g;7,1;7,8;3,0;14,0;;;;0;13,0;13,0;366;100,0;1,00
2008;lubelskie;PL0602;strefa lubelska;LbChelmPolWSSE;SO2;24g;2,5;3,3;1,3;19,1;;;;0;13,2;13,2;350;95,6;0,99
2008;lubelskie;PL0602;strefa lubelska;LbHrubieszowWIOS;SO2;24g;2,7;3,6;0,5;11,7;;;;0;9,6;11,7;57;15,6;0,97
2008;lubelskie;PL0602;strefa lubelska;LbJarczWolaM;SO2;24g;3,5;5,6;0,2;14,2;;;;0;14,0;14,0;361;98,6;1,02
2008;lubelskie;PL0602;strefa lubelska;LbKra-awWSSE;SO2;24g;2,7;5,3;1,5;19,1;;;;0;10,6;19,1;53;14,5;1,04
2008;lubelskie;PL0602;strefa lubelska;LbKrasnobrodWSSELel;SO2;24g;4,1;5,3;0,8;13,4;;;;0;7,9;13,4;50;13,7;0,92
2008;lubelskie;PL0602;strefa lubelska;LbLukowSpoldzielcza;SO2;24g;1,7;2,3;1,0;10,0;;;;0;7,0;8,0;198;54,1;1,02
2008;lubelskie;PL0602;strefa lubelska;LBMiedzPStaromiejska;SO2;24g;1,9;2,6;1,0;10,0;;;;0;7,0;10,0;53;14,5;1,04
2008;lubelskie;PL0602;strefa lubelska;LbRadzyPPocztowa;SO2;24g;2,5;4,1;1,0;19,0;;;;0;17,0;18,0;198;54,1;1,02
2008;lubelskie;PL0602;strefa lubelska;LbSzczebPartyzantow;SO2;24g;3,8;5,8;0,5;17,7;;;;0;11,5;17,7;57;15,6;0,73
2008;lubelskie;PL0602;strefa lubelska;LbTomaszowLubWSSE;SO2;24g;2,2;2,9;0,5;4,5;;;;0;3,8;4,5;53;14,5;0,96
2008;lubelskie;PL0602;strefa lubelska;LbWlodawWSSE;SO2;24g;1,9;3,0;1,4;6,9;;;;0;4,1;6,9;53;14,5;1,04
2008;lubelskie;PL0602;strefa lubelska;LbZamoHrubie;SO2;24g;3,3;4,0;0,5;20,8;;;;0;16,2;16,2;338;92,3;1,09
2008;lubelskie;PL0602;strefa lubelska;LbZamoscWSSE;SO2;24g;2,1;3,3;0,7;7,0;;;;0;4,3;7,0;53;14,5;0,96
2008;lubuskie;PL0801;miasto Gorzów Wielkopolski;LuGorzKosGdy;SO2;1g;6,4;6,8;0,0;53,0;0;32,0;32,0;0;21,4;21,4;7917;90,1;1,02
2008;lubuskie;PL0801;miasto Gorzów Wielkopolski;LuGorzowWSSE_5;SO2;24g;1,6;3,8;0,1;11,7;;;;0;5,2;10,9;79;21,6;0,88
2008;lubuskie;PL0801;miasto Gorzów Wielkopolski;LuGorzowWSSE_6;SO2;24g;1,4;2,6;0,2;14,7;;;;0;3,8;8,2;78;21,3;0,86
2008;lubuskie;PL0802;miasto Zielona Góra;LuZielKrotka;SO2;1g;10,1;9,6;0,0;75,0;0;43,0;43,0;0;27,5;27,5;7992;91,0;0,98
2008;lubuskie;PL0803;strefa lubuska;LuDrezdeWSSE;SO2;24g;0,9;1,3;0,1;8,3;;;;0;2,9;3,8;75;20,5;0,97
2008;lubuskie;PL0803;strefa lubuska;LuMiedzyWSSE;SO2;24g;2,1;2,2;0,8;5,8;;;;0;5,1;5,8;79;21,6;0,88
2008;lubuskie;PL0803;strefa lubuska;LuNowasoWSSE;SO2;24g;4,5;4,8;3,0;9,7;;;;0;7,1;7,2;74;20,2;1,00
2008;lubuskie;PL0803;strefa lubuska;LuSlubWIOS_AUT;SO2;1g;4,1;5,5;0,0;48,0;0;24,0;24,0;0;16,0;16,0;7983;90,9;0,98
2008;lubuskie;PL0803;strefa lubuska;LuSlubWSSE;SO2;24g;1,5;1,3;0,1;4,5;;;;0;3,5;4,5;69;18,9;0,82
2008;lubuskie;PL0803;strefa lubuska;LuSmolBytnic;SO2;1g;2,1;4,9;0,0;49,0;0;21,0;21,0;0;15,0;15,0;7777;88,5;1,04
2008;lubuskie;PL0803;strefa lubuska;LuSuleciWSSE;SO2;24g;1,0;1,4;0,1;3,9;;;;0;2,5;2,7;73;19,9;1,03
2008;lubuskie;PL0803;strefa lubuska;LuSwieboWIOS_MOB;SO2;1g;4,3;8,2;0,0;67,0;0;41,0;44,0;0;16,4;16,4;6706;76,3;1,20
2008;lubuskie;PL0803;strefa lubuska;LuSwieboWSSE;SO2;24g;2,1;2,0;0,4;4,7;;;;0;4,0;4,6;74;20,2;1,00
2008;lubuskie;PL0803;strefa lubuska;LuWsKaziWiel;SO2;1g;4,5;6,7;0,0;85,0;0;31,0;32,0;0;15,4;15,8;7045;80,2;0,97
2008;lubuskie;PL0803;strefa lubuska;LuZaganWSSE;SO2;24g;2,0;2,6;0,7;6,0;;;;0;3,8;5,0;68;18,6;1,19
2008;łódzkie;PL1001;Aglomeracja Łódzka;LdAlekslWSSEMSklodow;SO2;24g;4,1;6,7;0,5;39,0;;;;0;24,0;24,0;315;86,1;1,03
2008;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzCzerni;SO2;1g;12,2;24,3;0,5;153,3;0;77,3;76,7;0;39,7;39,7;8768;99,8;1,00
2008;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzRudzka;SO2;24g;3,3;7,2;0,5;36,0;;;;0;24,0;24,0;337;92,1;1,05
2008;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzWIOSARubinst;SO2;1g;12,4;17,4;2,0;114,0;0;63,4;62,3;0;34,4;34,4;8627;98,2;1,02
2008;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzWIOSARubinst;SO2;24g;12,4;17,4;4,5;43,1;;;;0;34,4;34,4;361;98,6;1,02
2008;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzWSSEMAstrona;SO2;24g;1,0;1,7;0,5;19,0;;;;0;8,0;8,0;323;88,3;1,04
2008;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzWSSEMDeczyns;SO2;24g;2,9;3,9;0,5;25,0;;;;0;20,0;20,0;317;86,6;0,90
2008;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzWSSEMPrzybys;SO2;24g;3,8;7,1;0,5;27,0;;;;0;19,0;19,0;329;89,9;0,97
2008;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzWSSEMWici3;SO2;24g;0,8;1,1;0,5;16,0;;;;0;9,0;9,0;340;92,9;0,94
2008;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzWSSEMWilensk;SO2;24g;1,1;0,5;0,5;21,0;;;;0;14,0;14,0;339;92,6;1,01
2008;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzWSSEMWodna40;SO2;24g;3,0;6,1;0,5;35,0;;;;0;25,0;25,0;355;97,0;0,99
2008;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzWSSEMZachodn;SO2;24g;3,7;7,5;0,5;30,0;;;;0;21,0;27,0;294;80,3;1,26
2008;łódzkie;PL1001;Aglomeracja Łódzka;LdPabianWSSEMNowa;SO2;24g;3,8;6,8;0,5;40,0;;;;0;20,0;20,0;322;88,0;1,00
2008;łódzkie;PL1001;Aglomeracja Łódzka;LdPabiKonsta;SO2;1g;16,4;24,8;0,4;116,7;0;77,1;77,0;0;46,1;46,1;8446;96,2;1,06
2008;łódzkie;PL1001;Aglomeracja Łódzka;LdZgieMielcz;SO2;1g;21,8;30,7;2,6;148,2;0;85,0;83,4;0;49,5;49,5;8568;97,5;1,01
2008;łódzkie;PL1001;Aglomeracja Łódzka;LdZgierzWSSEMStRynek;SO2;24g;1,9;4,5;0,5;23,0;;;;0;17,0;17,0;318;86,9;1,08
2008;łódzkie;PL1002;strefa łódzka;LdBelchaWSSEMOkrzei;SO2;24g;3,2;4,4;0,5;15,0;;;;0;11,0;11,0;366;100,0;1,00
2008;łódzkie;PL1002;strefa łódzka;LdBrzeziWSSEMReforma;SO2;24g;5,3;10,8;0,5;41,0;;;;0;35,0;35,0;333;91,0;1,07
2008;łódzkie;PL1002;strefa łódzka;LdKutnoWIOSMWilcza;SO2;24g;1,6;2,5;1,0;11,0;;;;0;7,0;7,0;332;90,7;1,11
2008;łódzkie;PL1002;strefa łódzka;LdKutnoWSSEMGrunwal;SO2;24g;1,5;1,9;0,5;8,0;;;;0;6,0;6,0;210;57,4;1,44
2008;łódzkie;PL1002;strefa łódzka;LdLaskWSSEMWarszaw;SO2;24g;4,7;7,1;0,5;26,0;;;;0;20,0;21,0;201;54,9;0,84
2008;łódzkie;PL1002;strefa łódzka;LdLowiczWSSEMSwFlori;SO2;24g;1,3;1,3;0,5;7,0;;;;0;4,0;6,0;96;26,2;0,60
2008;łódzkie;PL1002;strefa łódzka;LdOpocznWSSEMPlKosci;SO2;24g;4,6;10,9;0,5;42,0;;;;0;28,0;28,0;364;99,5;1,01
2008;łódzkie;PL1002;strefa łódzka;LdOzorkoWSSEMWigury1;SO2;24g;2,3;4,6;0,5;39,0;;;;0;27,0;27,0;325;88,8;1,04
2008;łódzkie;PL1002;strefa łódzka;LdPajeczWSSEMZeromsk;SO2;24g;2,3;2,6;0,5;7,0;;;;0;5,0;5,0;98;26,8;0,58
2008;łódzkie;PL1002;strefa łódzka;LdParzniUjWo;SO2;1g;11,5;15,8;0,1;107,4;0;53,9;53,6;0;34,2;34,2;8301;94,5;1,03
2008;łódzkie;PL1002;strefa łódzka;LdPiotrkWIOSABelzack;SO2;1g;20,2;30,5;0,1;134,9;0;70,1;70,4;0;58,5;58,5;7676;87,4;1,21
2008;łódzkie;PL1002;strefa łódzka;LdPiotrkWSSEM3goMaja;SO2;24g;3,0;6,0;0,5;40,0;;;;0;16,0;16,0;365;99,7;0,99
2008;łódzkie;PL1002;strefa łódzka;LdRadomsSoko;SO2;1g;14,2;20,3;0,5;145,6;0;81,7;79,2;0;38,2;38,2;8695;99,0;0,99
2008;łódzkie;PL1002;strefa łódzka;LdRadomsWSSEMKomunyP;SO2;24g;1,4;2,0;0,5;18,0;;;;0;10,0;10,0;352;96,2;0,94
2008;łódzkie;PL1002;strefa łódzka;LdRawaMaWIOSMKoscius;SO2;24g;1,1;1,1;1,0;4,0;;;;0;3,0;3,0;313;85,5;1,30
2008;łódzkie;PL1002;strefa łódzka;LdSieradWIOSMKoscius;SO2;24g;6,1;5,4;2,0;30,0;;;;0;20,0;21,0;195;53,3;1,01
2008;łódzkie;PL1002;strefa łódzka;LdSieradWSSEMPOW52;SO2;24g;3,5;6,8;0,5;30,0;;;;0;15,0;19,0;198;54,1;1,79
2008;łódzkie;PL1002;strefa łódzka;LdSkiernWIOSMWitaStw;SO2;24g;1,2;;1,0;6,0;;;;0;5,0;5,0;245;66,9;2,18
2008;łódzkie;PL1002;strefa łódzka;LdSkiernWSSEMKoperni;SO2;24g;1,7;2,1;0,5;12,0;;;;0;5,0;6,0;194;53,0;0,76
2008;łódzkie;PL1002;strefa łódzka;LdTomaszWSSEMSw.Anto;SO2;24g;1,0;1,4;0,5;3,0;;;;0;3,0;3,0;365;99,7;1,01
2008;łódzkie;PL1002;strefa łódzka;LdWielunWSSEMPOW14;SO2;24g;4,1;7,1;0,5;67,0;;;;0;19,0;19,0;336;91,8;1,20
2008;łódzkie;PL1002;strefa łódzka;LdZdWolaWSSEMDabrows;SO2;24g;6,8;10,4;0,5;50,0;;;;0;36,0;39,0;260;71,0;0,95
2008;małopolskie;PL1201;Aglomeracja Krakowska;MpKrakAlKras;SO2;1g;8,5;17,5;1,0;92,0;0;52,0;52,0;0;32,2;32,2;8306;94,6;1,00
2008;małopolskie;PL1201;Aglomeracja Krakowska;MpKrakAlKras;SO2;24g;8,5;17,5;1,0;48,7;;;;0;32,2;32,2;365;99,7;1,01
2008;małopolskie;PL1201;Aglomeracja Krakowska;MpKrakBulwar;SO2;1g;8,1;13,1;1,0;67,0;0;45,0;45,0;0;26,4;26,4;8449;96,2;1,00
2008;małopolskie;PL1201;Aglomeracja Krakowska;MpKrakowWIOSPrad6115;SO2;1g;8,5;18,5;1,0;91,0;0;63,0;63,0;0;38,4;38,4;8161;92,9;1,00
2008;małopolskie;PL1201;Aglomeracja Krakowska;MpKrakowWSSEKapi6108;SO2;24g;16,0;23,5;1,6;73,0;;;;0;55,0;55,0;346;94,5;1,06
2008;małopolskie;PL1202;miasto Tarnów;MpTarnowWIOSSoli6303;SO2;1g;10,6;20,2;1,0;431,0;2;155,0;149,0;0;53,1;53,1;8505;96,8;1,04
2008;małopolskie;PL1202;miasto Tarnów;MpTarnowWSSEWest6302;SO2;24g;1,4;1,3;1,0;5,0;;;;0;5,0;5,0;342;93,4;0,94
2008;małopolskie;PL1203;strefa małopolska;MpAndrycWSSEKrak1801;SO2;24g;2,2;5,9;1,0;38,0;;;;0;16,0;30,0;307;83,9;0,69
2008;małopolskie;PL1203;strefa małopolska;MpBochniWSSEKons0105;SO2;24g;4,3;9,0;1,0;40,0;;;;0;39,0;39,0;338;92,3;1,00
2008;małopolskie;PL1203;strefa małopolska;MpBrzeskWSSEGlow0201;SO2;24g;1,5;5,3;1,0;10,4;;;;0;9,5;10,2;298;81,4;0,99
2008;małopolskie;PL1203;strefa małopolska;MpChrzanWSSEGrzy0301;SO2;24g;24,7;54,7;1,0;165,0;;;;1;101,0;101,0;366;100,0;1,00
2008;małopolskie;PL1203;strefa małopolska;MpGorlicWSSELegi0501;SO2;24g;5,7;5,8;1,0;12,0;;;;0;8,0;10,0;304;83,1;1,03
2008;małopolskie;PL1203;strefa małopolska;MpKrynicWSSENowo1002;SO2;24g;1,2;2,3;0,3;11,0;;;;0;9,0;10,0;305;83,3;0,85
2008;małopolskie;PL1203;strefa małopolska;MpMuszynWSSERyne1001;SO2;24g;2,4;5,2;0,3;25,0;;;;0;21,0;21,0;317;86,6;0,97
2008;małopolskie;PL1203;strefa małopolska;MpNSaczWIOSPija6204;SO2;1g;9,5;17,4;1,0;109,0;0;62,0;60,0;0;39,5;39,5;8685;98,9;1,00
2008;małopolskie;PL1203;strefa małopolska;MpNSaczWSSETarn6202;SO2;24g;2,5;6,4;0,0;25,0;;;;0;15,0;15,0;345;94,3;0,99
2008;małopolskie;PL1203;strefa małopolska;MpOlkuFrNull;SO2;1g;14,5;24,7;1,0;226,0;0;79,0;79,0;0;46,0;46,0;8335;94,9;1,01
2008;małopolskie;PL1203;strefa małopolska;MpOswiecWSSEWiez1301;SO2;24g;4,6;10,8;0,4;49,0;;;;0;30,1;30,1;347;94,8;1,09
2008;małopolskie;PL1203;strefa małopolska;MpSkawOsOgro;SO2;1g;11,3;19,6;1,0;274,0;0;84,0;82,0;0;38,9;38,9;8535;97,2;1,03
2008;małopolskie;PL1203;strefa małopolska;MpSzymbaGorl;SO2;1g;4,3;7,1;1,0;45,0;0;31,0;32,0;0;21,0;21,0;7592;86,4;0,98
2008;małopolskie;PL1203;strefa małopolska;MpTrzebiWIOSPils0303;SO2;1g;18,7;38,5;1,0;160,0;0;113,0;112,0;0;70,4;70,4;8472;96,4;0,95
2008;małopolskie;PL1203;strefa małopolska;MpZakopaSien;SO2;1g;9,0;16,6;1,0;114,0;0;82,0;82,0;0;55,9;55,9;7774;88,5;0,90
2008;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarAlNiepo;SO2;1g;6,7;6,5;0,8;320,6;0;91,8;137,7;0;40,3;65,2;4244;48,3;0,94
2008;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarKondrat;SO2;1g;11,3;15,4;0,6;135,5;0;94,5;94,8;0;36,4;36,4;7809;88,9;0,97
2008;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarPorajow;SO2;1g;6,9;9,1;0,5;103,6;0;52,2;58,2;0;21,2;21,7;6031;68,7;0,75
2008;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarPuszSol;SO2;1g;9,1;14,8;0,5;81,0;0;45,0;45,0;0;24,9;24,9;7967;90,7;1,19
2008;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarszBernWoda;SO2;1g;4,8;6,5;0,4;74,6;0;25,6;31,5;0;13,9;17,3;5590;63,6;0,31
2008;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarszKrucza;SO2;1g;7,4;8,5;0,1;93,8;0;40,0;40,0;0;20,7;20,7;8140;92,7;0,99
2008;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarszLazurowa;SO2;1g;6,6;8,9;0,4;67,8;0;32,5;32,4;0;17,8;17,8;8364;95,2;1,06
2008;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarWokalna;SO2;1g;7,6;11,4;0,8;89,3;0;41,7;41,0;0;23,5;23,5;8605;98,0;0,99
2008;mazowieckie;PL1402;miasto Płock;MzPlockPKN2;SO2;1g;8,3;7,9;1,8;54,5;0;32,8;40,9;0;16,5;23,6;3549;40,4;0,26
2008;mazowieckie;PL1402;miasto Płock;MzPlocMiReja;SO2;1g;10,0;12,8;1,5;115,4;0;57,0;59,1;0;27,0;30,1;7029;80,0;0,82
2008;mazowieckie;PL1403;miasto Radom;MzRadTochter;SO2;1g;12,3;16,5;0,9;78,0;0;42,1;51,5;0;28,7;30,4;4916;56,0;0,17
2008;mazowieckie;PL1404;strefa mazowiecka;MzBelsIGFPAN;SO2;1g;4,8;6,7;0,0;57,5;0;29,1;28,4;0;15,4;15,4;8624;98,2;1,02
2008;mazowieckie;PL1404;strefa mazowiecka;MzCiechStrazacka;SO2;24g;1,1;2,2;0,1;15,5;;;;0;8,8;8,8;359;98,1;1,02
2008;mazowieckie;PL1404;strefa mazowiecka;MzGranicaKPN;SO2;1g;5,1;4,8;0,0;40,5;0;29,3;30,1;0;17,6;19,4;6734;76,7;0,90
2008;mazowieckie;PL1404;strefa mazowiecka;MzLegZegrzyn;SO2;1g;9,5;12,2;0,5;97,5;0;59,6;59,2;0;37,1;37,1;8407;95,7;0,95
2008;mazowieckie;PL1404;strefa mazowiecka;MzOstrolTargowa;SO2;24g;0,7;0,7;0,5;3,6;;;;0;2,7;2,7;355;97,0;1,06
2008;mazowieckie;PL1404;strefa mazowiecka;MzPiasPulask;SO2;1g;7,7;12,3;0,3;49,7;0;33,7;33,5;0;19,7;19,7;8437;96,0;1,01
2008;mazowieckie;PL1404;strefa mazowiecka;MzZyraRoosev;SO2;1g;8,1;12,6;0,6;102,9;0;48,9;48,2;0;27,3;27,3;8525;97,1;1,05
2008;opolskie;PL1601;miasto Opole;OpOpoleMinor;SO2;1g;5,8;9,6;0,0;78,0;0;46,0;47,0;0;29,8;29,8;7735;88,1;0,98
2008;opolskie;PL1602;strefa opolska;OpKKozBSmial;SO2;1g;5,0;8,8;0,0;94,0;0;56,0;56,0;0;30,0;30,0;7997;91,0;1,00
2008;opolskie;PL1602;strefa opolska;OpKlucz235;SO2;24g;5,0;5,5;0,6;16,0;;;;0;14,0;15,0;121;33,1;0,22
2008;opolskie;PL1602;strefa opolska;OpPrud189;SO2;24g;4,4;8,8;0,6;53,0;;;;0;34,0;35,0;238;65,0;1,11
2008;opolskie;PL1602;strefa opolska;OpStrzel247;SO2;24g;6,3;9,3;0,6;61,0;;;;0;41,0;49,0;251;68,6;1,02
2008;opolskie;PL1602;strefa opolska;OpZdze12392;SO2;24g;16,8;17,9;8,2;30,3;;;;0;24,2;30,3;53;14,5;0,96
2008;opolskie;PL1602;strefa opolska;OpZdziePiast;SO2;1g;4,8;5,0;0,0;162,0;0;71,0;72,0;0;46,3;46,3;7749;88,2;1,09
2008;podkarpackie;PL1801;miasto Rzeszów;PkRzeszWIOSSzop;SO2;1g;7,3;11,4;0,0;77,0;0;56,0;55,0;0;30,0;30,0;8445;96,1;1,03
2008;podkarpackie;PL1801;miasto Rzeszów;PkRzeszWSSEPilsud;SO2;24g;2,0;3,4;1,0;15,0;;;;0;10,0;10,0;356;97,3;0,99
2008;podkarpackie;PL1801;miasto Rzeszów;PkRzeszWSSEPoniat;SO2;24g;3,8;5,3;1,0;22,0;;;;0;16,0;19,0;226;61,7;0,33
2008;podkarpackie;PL1802;strefa podkarpacka;PkDebicaWSSEParkow;SO2;24g;2,4;3,5;2,0;18,0;;;;0;11,0;14,0;241;65,8;1,04
2008;podkarpackie;PL1802;strefa podkarpacka;PkHorZdrWSSESobies;SO2;24g;2,2;3,0;1,0;8,0;;;;0;6,0;7,0;234;63,9;1,03
2008;podkarpackie;PL1802;strefa podkarpacka;PkJarosWSSEGrunw;SO2;24g;5,0;9,0;1,0;58,0;;;;0;32,0;33,0;198;54,1;1,02
2008;podkarpackie;PL1802;strefa podkarpacka;PkKrosnoWSSEKisielewskiego;SO2;24g;5,4;5,3;2,0;14,0;;;;0;11,0;13,0;72;19,7;1,06
2008;podkarpackie;PL1802;strefa podkarpacka;PkLeskoWSSERynek;SO2;24g;7,7;7,8;2,0;17,0;;;;0;17,0;17,0;72;19,7;1,06
2008;podkarpackie;PL1802;strefa podkarpacka;PkMielWSSEGrunw;SO2;24g;7,0;9,8;2,0;14,0;;;;0;13,0;13,0;195;53,3;1,03
2008;podkarpackie;PL1802;strefa podkarpacka;PkNiskoSzkla;SO2;1g;7,0;9,4;0,0;159,0;0;74,7;74,9;0;25,8;25,8;7754;88,3;0,83
2008;podkarpackie;PL1802;strefa podkarpacka;PkNiskoSzkla;SO2;24g;7,0;9,3;0,3;40,3;;;;0;25,8;25,8;321;87,7;0,83
2008;podkarpackie;PL1802;strefa podkarpacka;PkSanokWSSEJanPawl;SO2;24g;7,3;7,8;2,0;22,0;;;;0;19,0;19,0;360;98,4;1,01
2008;podkarpackie;PL1802;strefa podkarpacka;PkSanokWSSEJezier;SO2;24g;9,3;14,9;1,0;41,0;;;;0;28,0;31,0;233;63,7;1,04
2008;podkarpackie;PL1802;strefa podkarpacka;PkStWolWSSENiezl;SO2;24g;3,7;5,1;1,0;24,0;;;;0;17,0;23,0;187;51,1;0,95
2008;podkarpackie;PL1802;strefa podkarpacka;PkTarnobWSSE1Maja;SO2;24g;1,4;1,8;1,0;5,0;;;;0;3,0;3,0;198;54,1;1,02
2008;podkarpackie;PL1802;strefa podkarpacka;PkUsDolWSSEKoper;SO2;24g;6,7;6,8;2,0;17,0;;;;0;12,0;14,0;73;19,9;1,03
2008;podlaskie;PL2001;Aglomeracja Białostocka;PdBialPulPie;SO2;1g;4,6;7,3;0,0;59,9;0;27,0;26,8;0;13,9;13,9;8473;96,5;1,07
2008;podlaskie;PL2001;Aglomeracja Białostocka;PdBialWaszyn;SO2;1g;2,6;6,3;0,0;58,3;0;28,9;28,7;0;13,0;13,0;8674;98,7;0,99
2008;podlaskie;PL2002;strefa podlaska;PdBorsukowiz;SO2;1g;1,5;2,3;0,0;30,3;0;10,9;10,9;0;6,3;6,3;8160;92,9;1,12
2008;podlaskie;PL2002;strefa podlaska;PdLomSikorsk;SO2;1g;5,0;7,2;0,0;45,0;0;31,6;31,4;0;18,0;18,0;8241;93,8;0,97
2008;podlaskie;PL2002;strefa podlaska;PdSiemPilsudskiego;SO2;1g;7,0;8,6;0,0;48,1;0;31,9;33,0;0;18,2;18,4;6548;74,5;1,57
2008;pomorskie;PL2201;Aglomeracja Trójmiejska;Pm.00.s218m;SO2;24g;3,3;1,1;0,8;20,0;;;;0;16,0;16,0;353;96,4;0,96
2008;pomorskie;PL2201;Aglomeracja Trójmiejska;Pm.00.s231m;SO2;24g;1,2;1,8;0,5;18,0;;;;0;7,0;7,0;362;98,9;1,01
2008;pomorskie;PL2201;Aglomeracja Trójmiejska;Pm.00.s234m;SO2;24g;1,5;1,1;0,8;9,0;;;;0;7,0;7,0;353;96,4;0,96
2008;pomorskie;PL2201;Aglomeracja Trójmiejska;Pm.00.s428m;SO2;24g;2,1;1,6;0,5;15,0;;;;0;12,0;13,0;250;68,3;1,02
2008;pomorskie;PL2201;Aglomeracja Trójmiejska;Pm.00.s473m;SO2;24g;4,7;6,4;0,5;37,0;;;;0;20,0;23,0;248;67,8;1,00
2008;pomorskie;PL2201;Aglomeracja Trójmiejska;Pm.00.s476m;SO2;24g;1,5;2,1;0,5;11,0;;;;0;8,0;9,0;252;68,9;1,02
